@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2305,26842,2983,520,2463,0,17.432115,82.567885,0,0.090116,0.035271,0.134627,94.50637,98.553823,14916.804546,14129.755959,787.048587,5.000605,4.73676,0.263845,3086.893909,1.034829,20.69407,0.090909,4,0.004423,13,0.995577,2926,0.909091,40,0.235294,0.090909,0.131148,0.138504,0.731874,0.087377,0.174321,0.087661,0.912339,0.825679,?,0.174321,?,?,0.71482,0.135334,?,0.174321,460.262,0.016,455.71875,0.015625,455718.75,15.625,1581198,2498782,279895,87.797519,35.756213,?,139,70
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2313,26842,2983,546,2437,0,18.303721,81.696279,0,0.096077,0.03562,0.134566,95.444333,98.513276,14914.523162,13741.547297,1172.975865,4.99984,4.60662,0.39322,2922.375215,0.979677,19.594158,0.068182,3,0.004423,13,0.995577,2926,0.931818,41,0.1875,0.068182,0.1,0.105232,0.759682,0.105814,0.183037,0.090745,0.909255,0.816963,0.202192,0.183037,0.141417,0.112318,0.709656,0.127554,0.137253,0.183037,466.487,0.016,462.296875,0.015625,462296.875,15.625,1148397,2498782,279895,89.84244,39.353066,?,101,51
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2321,26842,2983,526,2457,0,17.633255,82.366745,0,0.094552,0.035291,0.134981,94.561511,98.817175,14915.352048,14576.526747,338.825302,5.000118,4.886533,0.113585,3080.196847,1.032584,20.651184,0.045455,2,0.004083,12,0.995917,2927,0.954545,42,0.142857,0.045455,0.068966,0.072972,0.764886,0.071,0.176333,0.084459,0.915541,0.823667,0.164261,0.176333,0.133175,0.099584,0.70851,0.13267,0.120077,0.176333,452.194,0.031,447.984375,0.03125,447984.375,31.25,1535640,2498782,279895,86.221924,35.030532,?,135,68
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2328,26842,2983,554,2429,0,18.571907,81.428093,0,0.104059,0.03507,0.134413,93.97311,98.404028,14910.285351,14515.384954,394.900396,4.998419,4.866036,0.132384,3197.788259,1.072004,21.446862,0.136364,6,0.007145,21,0.992855,2918,0.863636,38,0.222222,0.136364,0.169014,0.164481,0.737743,0.136528,0.185719,0.08589,0.91411,0.814281,0.188543,0.185719,0.148942,0.114434,0.710046,0.141202,0.159737,0.185719,454.755,0.031,450.59375,0.03125,450593.75,31.25,1626756,2498782,279895,86.154878,34.384387,?,143,72
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2336,26842,2983,530,2453,0,17.767348,82.232652,0,0.093636,0.035251,0.134702,94.452345,98.610067,14917.742192,14012.87681,904.865382,5.000919,4.697579,0.303341,3059.87263,1.02577,20.511634,0.090909,4,0.004423,13,0.995577,2926,0.909091,40,0.235294,0.090909,0.131148,0.138504,0.795609,0.095727,0.177673,0.087561,0.912439,0.822327,0.174601,0.177673,0.13692,0.103138,0.71371,0.13328,0.133001,0.177673,464.969,0.015,461.546875,0.015625,461546.875,15.625,1649535,2498782,279895,87.864566,35.878475,?,145,73
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2345,26843,2982,522,2460,0,17.50503,82.49497,0,0.089509,0.035441,0.134527,94.964381,98.483188,14907.193154,13600.596795,1306.59636,4.999059,4.560898,0.438161,3005.048538,1.007729,20.158379,0.045455,2,0.002042,6,0.997958,2932,0.954545,42,0.25,0.045455,0.076923,0.101193,0.758076,0.086364,0.17505,0.089027,0.910973,0.82495,0.168527,0.17505,0.132596,0.098049,0.710617,0.131613,0.135801,0.17505,528.389,0.016,524.03125,0.015625,524031.25,15.625,2196231,2498875,279802,88.430584,37.341697,?,193,97
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220608.2353,26843,2982,520,2462,0,17.437961,82.562039,0,0.086128,0.035608,0.134452,95.410306,98.427319,14908.964679,13351.957218,1557.007462,4.999653,4.477518,0.522135,2940.922169,0.986225,19.725864,0.045455,2,0.001702,5,0.998298,2933,0.954545,42,0.285714,0.045455,0.078431,0.10901,0.759229,0.111817,0.17438,0.091822,0.908178,0.82562,0.183827,0.17438,0.128229,0.098717,0.710199,0.127296,0.12748,0.17438,484.41,0.015,480.421875,0.015625,480421.875,15.625,1262292,2498875,279802,90.509725,39.821281,?,111,56
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609,26843,2982,510,2472,0,17.102616,82.897384,0,0.080808,0.03562,0.134814,95.443574,98.693474,14906.931989,14345.7637,561.16829,4.998971,4.810786,0.188185,2713.280771,0.909886,18.20147,0.046512,2,0.005444,16,0.994556,2923,0.953488,41,0.111111,0.046512,0.065574,0.063206,0.732507,0.049262,0.171026,0.093533,0.906467,0.828974,0.176104,0.171026,0.124625,0.093549,0.690648,0.124156,0.125026,0.171026,437.92,0.016,433.921875,0.015625,433921.875,15.625,988944,2498875,279802,88.832998,40.285504,?,87,44
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0008,26843,2982,527,2455,0,17.672703,82.327297,0,0.097181,0.035256,0.135105,94.468087,98.905345,14907.026526,14801.222319,105.804207,4.999003,4.963522,0.035481,3063.732068,1.027408,20.552268,0.046512,2,0.004423,13,0.995577,2926,0.953488,41,0.133333,0.046512,0.068966,0.070924,0.75092,0.073063,0.176727,0.082827,0.917173,0.823273,0.17525,0.176727,0.141707,0.105939,0.708824,0.132439,0.137678,0.176727,465.522,0.015,461.265625,0.015625,461265.625,15.625,2150673,2498875,279802,85.01006,33.708131,?,189,95
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0016,26843,2982,494,2488,0,16.566063,83.433937,0,0.094548,0.035002,0.135613,93.784947,99.277244,14909.043733,15316.402334,-407.358601,4.999679,5.136285,-0.136606,3297.076642,1.10566,22.114608,0.090909,4,0.007148,21,0.992852,2917,0.909091,40,0.16,0.090909,0.115942,0.110764,0.829422,0.085053,0.165661,0.073982,0.926018,0.834339,0.15938,0.165661,0.141792,0.09923,0.70619,0.132954,0.138317,0.165661,463.128,0.031,458.609375,0.03125,458609.375,31.25,2856822,2498875,279802,82.796781,29.90229,?,251,126
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0023,25699,2856,457,2399,0,16.001401,83.998599,0,0.005378,0.036656,0.135398,99.426314,99.728751,13549.942085,12921.481381,628.460704,4.744377,4.524328,0.220049,922.676682,0.323066,6.809451,0.016129,1,0,0,1,2794,0.983871,61,1,0.016129,0.031746,0.125636,0.625834,0.050462,0.160014,0.154907,0.845093,0.839986,?,0.160014,?,?,0.596911,0.081845,?,0.160014,433.787,0.016,429.46875,0.015625,429468.75,15.625,19275,2392491,268092,95.168067,56.449443,?,1,1
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.003,25699,2856,456,2400,0,15.966387,84.033613,0,0.003753,0.036665,0.135374,99.451057,99.711111,13551.764971,12914.609127,637.155844,4.745016,4.521922,0.223094,896.090244,0.313757,6.612351,0,0,0,0,1,2794,1,62,?,0,?,?,0.619975,0.035035,0.159664,0.156142,0.843858,0.840336,?,0.159664,?,?,0.602303,0.081437,?,0.159664,434.155,0.016,430.078125,0.015625,430078.125,15.625,19275,2392491,268092,96.813725,57.753886,?,1,1
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0037,25699,2856,450,2406,0,15.756303,84.243697,0,0.013451,0.036409,0.135539,98.75643,99.833,13554.762276,13208.985559,345.776717,4.746065,4.624995,0.12107,1307.920378,0.457955,9.649158,0.032787,2,0.007871,22,0.992129,2773,0.967213,59,0.083333,0.032787,0.047059,0.039462,0.612141,0.054022,0.157563,0.145174,0.854826,0.842437,?,0.157563,?,?,0.61001,0.085232,?,0.157563,423.962,0.015,419.796875,0.015625,419796.875,15.625,214482,2392491,268092,93.172269,48.498517,?,19,10
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0045,25699,2856,451,2405,0,15.791317,84.208683,0,0.003078,0.036655,0.13536,99.427292,99.704777,13551.021969,12908.147207,642.874762,4.744756,4.519659,0.225096,967.373458,0.338716,7.138749,0,0,0,0,1,2795,1,61,?,0,?,?,0.655139,0.048007,0.157913,0.154982,0.845018,0.842087,?,0.157913,?,?,0.600016,0.080284,?,0.157913,491.304,0.015,486.984375,0.015625,486984.375,15.625,19275,2392491,268092,95.658263,56.487203,?,1,1
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0052,25699,2856,458,2398,0,16.036415,83.963585,0,0.015879,0.03644,0.135182,98.840851,99.570393,13551.14705,12717.553407,833.593643,4.744799,4.452925,0.291875,1282.816688,0.449166,9.46648,0.081967,5,0.003936,11,0.996064,2784,0.918033,56,0.3125,0.081967,0.12987,0.15115,0.718062,0.119116,0.160364,0.145842,0.854158,0.839636,?,0.160364,?,?,0.610293,0.087342,?,0.160364,417.734,0,414.09375,0,414093.75,0,100587,2392491,268092,94.187675,49.430164,?,9,5
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0059,25700,2855,453,2402,0,15.8669,84.1331,0,0.01297,0.036471,0.135359,98.927896,99.704129,13539.385475,12849.083529,690.301946,4.742342,4.500555,0.241787,1220.998956,0.42767,9.018127,0.04918,3,0.006084,17,0.993916,2777,0.95082,58,0.15,0.04918,0.074074,0.074717,0.656559,0.044505,0.158669,0.146733,0.853267,0.841331,?,0.158669,?,?,0.607515,0.085304,?,0.158669,424.893,0.015,421.0625,0.015625,421062.5,15.625,100587,2392584,267999,94.640981,49.659009,?,9,5
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0107,25700,2855,443,2412,0,15.516637,84.483363,0,0.011043,0.036456,0.135667,98.889547,99.932082,13535.686383,13557.251809,-21.565426,4.741046,4.7486,-0.007554,1251.545968,0.43837,9.246269,0.032787,2,0.007158,20,0.992842,2774,0.967213,59,0.090909,0.032787,0.048193,0.042381,0.634339,0.054037,0.155166,0.14478,0.85522,0.844834,?,0.155166,?,?,0.605121,0.080331,?,0.155166,434.528,0.015,430.5,0.015625,430500,15.625,214482,2392584,267999,92.95972,48.053982,?,19,10
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0114,25700,2855,454,2401,0,15.901926,84.098074,0,0.01581,0.036427,0.135333,98.809691,99.685707,13536.369704,13740.883573,-204.513868,4.741285,4.812919,-0.071634,1289.306449,0.451596,9.524758,0.032258,2,0.010383,29,0.989617,2764,0.967742,60,0.064516,0.032258,0.043011,0.030766,0.671131,0.055882,0.159019,0.144326,0.855674,0.840981,?,0.159019,?,?,0.601455,0.084825,?,0.159019,460.848,0.015,456.984375,0.015625,456984.375,15.625,146145,2392584,267999,93.80035,48.685828,?,13,7
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0121,25700,2855,453,2402,0,15.8669,84.1331,0,0.012342,0.036474,0.135267,98.934006,99.633334,13544.230544,12839.429445,704.801099,4.744039,4.497173,0.246866,1219.630903,0.427191,9.0048,0.048387,3,0.008235,23,0.991765,2770,0.951613,59,0.115385,0.048387,0.068182,0.061608,0.691383,0.076684,0.158669,0.147469,0.852531,0.841331,?,0.158669,?,?,0.604386,0.083554,?,0.158669,419.845,0.016,416.3125,0.015625,416312.5,15.625,123366,2392584,267999,94.711033,50.376704,?,11,6
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0129,25700,2855,462,2393,0,16.182137,83.817863,0,0.017791,0.03642,0.135307,98.785811,99.661901,13545.841121,13023.672068,522.169053,4.744603,4.561707,0.182896,1285.802446,0.450369,9.49223,0.112903,7,0.007877,22,0.992123,2771,0.887097,55,0.241379,0.112903,0.153846,0.152667,0.71514,0.109016,0.161821,0.145263,0.854737,0.838179,?,0.161821,?,?,0.613132,0.086657,?,0.161821,444.718,0.015,440.90625,0.015625,440906.25,15.625,214482,2392584,267999,94.570928,49.575907,?,19,10
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0138,25123,2792,481,2311,0,17.227794,82.772206,0,0.074385,0.035514,0.136061,95.335256,99.699454,13816.324593,19278.178683,-5461.854089,4.94854,6.904792,-1.956251,2412.260326,0.86399,17.459494,0.042553,2,0.006193,17,0.993807,2728,0.957447,45,0.105263,0.042553,0.060606,0.056898,0.696082,0.056135,0.172278,0.10164,0.89836,0.827722,?,0.172278,?,?,0.685909,0.117452,?,0.172278,539.42,0.016,534.265625,0.015625,534265.625,15.625,715599,2338916,262133,87.464183,37.627816,?,63,32
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0147,25123,2792,470,2322,0,16.833811,83.166189,0,0.071735,0.035509,0.136595,95.317548,100.085912,13825.021135,23038.502037,-9213.480903,4.951655,8.251612,-3.299957,2413.722295,0.864514,17.459086,0.086957,4,0.002913,8,0.997087,2738,0.913043,42,0.333333,0.086957,0.137931,0.163538,0.750625,0.102682,0.168338,0.100718,0.899282,0.831662,0.171161,0.168338,0.117812,0.086383,0.675644,0.111484,0.128221,0.168338,552.852,0.016,547.875,0.015625,547875,15.625,829494,2338916,262133,85.780802,35.827153,?,73,37
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0155,25123,2792,474,2318,0,16.977077,83.022923,0,0.068869,0.035715,0.136064,95.870794,99.698753,13821.513424,16793.64588,-2972.132457,4.950399,6.014916,-1.064517,2293.496589,0.821453,16.593672,0.042553,2,0.006557,18,0.993443,2727,0.957447,45,0.1,0.042553,0.059701,0.054911,0.731031,0.061118,0.169771,0.104097,0.895903,0.830229,0.168169,0.169771,0.109598,0.082638,0.678941,0.109549,0.113943,0.169771,500.43,0.016,496.0625,0.015625,496062.5,15.625,715599,2338916,262133,88.753582,39.181274,?,63,32
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0204,25123,2792,509,2283,0,18.230659,81.769341,0,0.086197,0.03519,0.136375,94.461812,99.925953,13824.264755,20731.296722,-6907.031967,4.951384,7.42525,-2.473865,2531.860219,0.906827,18.31461,0.106383,5,0.007286,20,0.992714,2725,0.893617,42,0.2,0.106383,0.138889,0.135334,0.76595,0.08772,0.182307,0.100004,0.899996,0.817693,0.179692,0.182307,0.126831,0.10005,0.687972,0.124718,0.129535,0.182307,545.927,0.031,541.34375,0.03125,541343.75,31.25,943389,2338916,262133,87.070201,35.971824,?,83,42
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0213,25123,2792,463,2329,0,16.583095,83.416905,0,0.065427,0.035545,0.135901,95.415285,99.578797,13825.000098,18525.248302,-4700.248204,4.951648,6.635118,-1.68347,2389.807472,0.855948,17.28613,0.085106,4,0.006557,18,0.993443,2727,0.914894,43,0.181818,0.085106,0.115942,0.11429,0.738976,0.094586,0.165831,0.104417,0.895583,0.834169,0.154789,0.165831,0.109658,0.076972,0.682234,0.118578,0.128065,0.165831,511.517,0.015,507.46875,0.015625,507468.75,15.625,715599,2338916,262133,88.359599,38.662987,?,63,32
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0221,25124,2791,468,2323,0,16.768183,83.231817,0,0.071494,0.035679,0.13563,95.781816,99.38762,13809.275918,15333.672774,-1524.396855,4.947788,5.493971,-0.546183,2489.485784,0.891969,18.027634,0.085106,4,0.004738,13,0.995262,2731,0.914894,43,0.235294,0.085106,0.125,0.132908,0.798345,0.104669,0.167682,0.099592,0.900408,0.832318,0.172545,0.167682,0.116327,0.086675,0.691213,0.116869,0.108614,0.167682,481.028,0.015,476.9375,0.015625,476937.5,15.625,647262,2339009,262040,88.319599,37.798667,?,57,29
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0228,25124,2791,468,2323,0,16.768183,83.231817,0,0.068865,0.035453,0.135588,95.17159,99.352595,13811.625132,15336.399593,-1524.774461,4.94863,5.494948,-0.546318,2422.086365,0.86782,17.536578,0.12766,6,0.005831,16,0.994169,2728,0.87234,41,0.272727,0.12766,0.173913,0.177263,0.737253,0.153428,0.167682,0.101952,0.898048,0.832318,0.171098,0.167682,0.109219,0.082572,0.677527,0.119508,0.108166,0.167682,435.362,0.015,431.5,0.015625,431500,15.625,829494,2339009,262040,87.459692,37.790939,?,73,37
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0237,25124,2791,471,2320,0,16.875672,83.124328,0,0.06851,0.035504,0.135487,95.307012,99.27837,13812.581308,17845.226748,-4032.64544,4.948972,6.393847,-1.444875,2421.290676,0.867535,17.529603,0.021277,1,0.004738,13,0.995262,2731,0.978723,46,0.071429,0.021277,0.032787,0.030123,0.728429,0.051879,0.168757,0.104268,0.895732,0.831243,0.165639,0.168757,0.111082,0.081214,0.683413,0.119363,0.122696,0.168757,522.103,0.016,518.125,0.015625,518125,15.625,601704,2339009,262040,88.606234,39.05621,?,53,27
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0245,25124,2791,489,2302,0,17.520602,82.479398,0,0.077035,0.035497,0.134988,95.286833,98.911707,13815.197646,14524.751186,-709.553541,4.94991,5.204139,-0.254229,2557.329504,0.916277,18.510987,0.085106,4,0.005102,14,0.994898,2730,0.914894,43,0.222222,0.085106,0.123077,0.128601,0.76733,0.103524,0.175206,0.102183,0.897817,0.824794,0.161254,0.175206,0.116722,0.087211,0.687811,0.12386,0.132629,0.175206,474.752,0.015,470.40625,0.015625,470406.25,15.625,692820,2339009,262040,89.681118,38.100758,?,61,31
9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0252,25124,2791,457,2334,0,16.374059,83.625941,0,0.064754,0.035554,0.135803,95.440141,99.50904,13811.736775,17585.458726,-3773.721951,4.94867,6.300773,-1.352104,2474.710964,0.886675,17.91745,0.085106,4,0.003644,10,0.996356,2734,0.914894,43,0.285714,0.085106,0.131148,0.148369,0.760956,0.129629,0.163741,0.102433,0.897567,0.836259,0.158771,0.163741,0.108239,0.077691,0.679263,0.115962,0.1135,0.163741,453.09,0.015,449.0625,0.015625,449062.5,15.625,829494,2339009,262040,87.423862,36.647909,?,73,37
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0256,13987,1555,245,1310,0,15.755627,84.244373,0,0.024137,0.036142,0.135336,98.083,99.719832,7362.349748,8004.90789,-642.558142,4.73463,5.147851,-0.413221,952.513807,0.612549,12.937633,0,0,0.001306,2,0.998694,1529,1,24,0,0,0,-0.004493,0.700468,0.035317,0.157556,0.135136,0.864864,0.842444,?,0.157556,?,?,0.628558,0.102752,?,0.157556,221.278,0.016,219.296875,0.015625,219296.875,15.625,168906,1303269,147093,92.282958,43.031335,?,15,8
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0259,13987,1555,249,1306,0,16.012862,83.987138,0,0.028046,0.036103,0.134861,97.969151,99.3604,7366.007565,6871.790087,494.217478,4.736982,4.419158,0.317825,936.583132,0.602304,12.714936,0,0,0.00196,3,0.99804,1528,1,24,0,0,0,-0.005505,0.70123,0.028315,0.160129,0.134458,0.865542,0.839871,?,0.160129,?,?,0.637724,0.105032,?,0.160129,159.769,0,158.765625,0,158765.625,0,396696,1303269,147093,94.083601,47.003342,?,35,18
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0302,13988,1554,257,1297,0,16.537967,83.462033,0,0.028228,0.036333,0.134864,98.593873,99.362529,7358.606783,6860.487107,498.119676,4.735268,4.414728,0.32054,813.297748,0.523358,11.052333,0,0,0,0,1,1531,1,23,?,0,?,?,0.67086,0.026561,0.16538,0.138992,0.861008,0.83462,?,0.16538,?,?,0.622843,0.099241,?,0.16538,170.867,0.016,169.203125,0.015625,169203.125,15.625,282801,1303362,147000,96.138996,60.960961,?,25,13
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0304,13988,1554,266,1288,0,17.117117,82.882883,0,0.038092,0.036187,0.134815,98.19742,99.32518,7359.663864,6892.107325,467.556538,4.735948,4.435075,0.300873,929.699391,0.598262,12.632362,0,0,0.000653,1,0.999347,1530,1,23,0,0,0,-0.00311,0.711499,0.03574,0.171171,0.134466,0.865534,0.828829,?,0.171171,?,?,0.647497,0.106082,?,0.171171,143.832,0.016,142.5625,0.015625,142562.5,15.625,123348,1303362,147000,92.921493,45.211598,?,11,6
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0306,13988,1554,261,1293,0,16.795367,83.204633,0,0.038793,0.036087,0.134759,97.923106,99.280518,7362.430864,7065.107659,297.323206,4.737729,4.546401,0.191328,1014.643053,0.652923,13.781359,0,0,0.000653,1,0.999347,1530,1,23,0,0,0,-0.00311,0.70633,0.036806,0.167954,0.132247,0.867753,0.832046,?,0.167954,?,?,0.6349,0.107247,?,0.167954,145.948,0.015,144.5625,0.015625,144562.5,15.625,191685,1303362,147000,92.728443,43.365635,?,17,9
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0309,13988,1554,263,1291,0,16.924067,83.075933,0,0.037185,0.036183,0.134925,98.183788,99.405497,7359.297836,6861.456916,497.840921,4.735713,4.415352,0.320361,949.042325,0.610709,12.895827,0,0,0.002613,4,0.997387,1527,1,23,0,0,0,-0.006226,0.648056,0.02576,0.169241,0.134542,0.865458,0.830759,?,0.169241,?,?,0.634397,0.105048,?,0.169241,146.303,0.016,144.609375,0.015625,144609.375,15.625,123348,1303362,147000,93.758044,44.978171,?,11,6
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0313,13988,1554,252,1302,0,16.216216,83.783784,0,0.031278,0.03609,0.13554,97.93254,99.859373,7359.695992,7668.223261,-308.527268,4.735969,4.934507,-0.198537,956.090449,0.615245,12.990896,0,0,0.000654,1,0.999346,1529,1,24,0,0,0,-0.003178,0.711356,0.034262,0.162162,0.132368,0.867632,0.837838,?,0.162162,?,?,0.637809,0.106372,?,0.162162,223.595,0.016,221.40625,0.015625,221406.25,15.625,191685,1303362,147000,90.990991,41.830065,?,17,9
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0316,13988,1554,253,1301,0,16.280566,83.719434,0,0.009027,0.036567,0.13526,99.221497,99.647145,7363.711486,7008.314868,355.396618,4.738553,4.509855,0.228698,589.263442,0.379191,8.002261,0,0,0,0,1,1530,1,24,?,0,?,?,0.650191,0.029305,0.162806,0.154399,0.845601,0.837194,?,0.162806,?,?,0.615795,0.09168,?,0.162806,214.057,0,212.046875,0,212046.875,0,19257,1303362,147000,95.624196,53.975825,?,1,1
10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.LMT,'-I -1 -M 1 -W 0.0',-1113212459618104943,20220609.0319,13988,1554,260,1294,0,16.731017,83.268983,0,0.039008,0.036038,0.135425,97.790794,99.773359,7362.328145,7553.869043,-191.540898,4.737663,4.86092,-0.123257,985.239968,0.634003,13.38218,0,0,0.000654,1,0.999346,1529,1,24,0,0,0,-0.003178,0.628431,0.054524,0.16731,0.130533,0.869467,0.83269,?,0.16731,?,?,0.633988,0.107257,?,0.16731,150.051,0.015,148.171875,0.015625,148171.875,15.625,282801,1303362,147000,90.990991,41.510839,?,25,13
