@relation InstanceResultListener

@attribute Key_Dataset {0_all-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.01 -M 6'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 492\nSize of the tree: 983\n','Number of leaves: 467\nSize of the tree: 933\n','Number of leaves: 534\nSize of the tree: 1067\n','Number of leaves: 515\nSize of the tree: 1029\n','Number of leaves: 556\nSize of the tree: 1111\n','Number of leaves: 459\nSize of the tree: 917\n','Number of leaves: 555\nSize of the tree: 1109\n','Number of leaves: 475\nSize of the tree: 949\n','Number of leaves: 496\nSize of the tree: 991\n','Number of leaves: 598\nSize of the tree: 1195\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 523\nSize of the tree: 1045\n','Number of leaves: 536\nSize of the tree: 1071\n','Number of leaves: 478\nSize of the tree: 955\n','Number of leaves: 609\nSize of the tree: 1217\n','Number of leaves: 524\nSize of the tree: 1047\n','Number of leaves: 440\nSize of the tree: 879\n','Number of leaves: 601\nSize of the tree: 1201\n','Number of leaves: 605\nSize of the tree: 1209\n','Number of leaves: 549\nSize of the tree: 1097\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 590\nSize of the tree: 1179\n','Number of leaves: 548\nSize of the tree: 1095\n','Number of leaves: 594\nSize of the tree: 1187\n','Number of leaves: 785\nSize of the tree: 1569\n','Number of leaves: 589\nSize of the tree: 1177\n','Number of leaves: 577\nSize of the tree: 1153\n','Number of leaves: 539\nSize of the tree: 1077\n','Number of leaves: 592\nSize of the tree: 1183\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 628\nSize of the tree: 1255\n','Number of leaves: 719\nSize of the tree: 1437\n','Number of leaves: 546\nSize of the tree: 1091\n','Number of leaves: 859\nSize of the tree: 1717\n','Number of leaves: 694\nSize of the tree: 1387\n','Number of leaves: 584\nSize of the tree: 1167\n','Number of leaves: 596\nSize of the tree: 1191\n','Number of leaves: 669\nSize of the tree: 1337\n','Number of leaves: 538\nSize of the tree: 1075\n','Number of leaves: 756\nSize of the tree: 1511\n','Number of leaves: 787\nSize of the tree: 1573\n','Number of leaves: 625\nSize of the tree: 1249\n','Number of leaves: 619\nSize of the tree: 1237\n','Number of leaves: 730\nSize of the tree: 1459\n','Number of leaves: 802\nSize of the tree: 1603\n','Number of leaves: 670\nSize of the tree: 1339\n','Number of leaves: 755\nSize of the tree: 1509\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 434\nSize of the tree: 867\n','Number of leaves: 455\nSize of the tree: 909\n','Number of leaves: 452\nSize of the tree: 903\n','Number of leaves: 482\nSize of the tree: 963\n','Number of leaves: 516\nSize of the tree: 1031\n','Number of leaves: 461\nSize of the tree: 921\n','Number of leaves: 503\nSize of the tree: 1005\n','Number of leaves: 485\nSize of the tree: 969\n','Number of leaves: 456\nSize of the tree: 911\n','Number of leaves: 367\nSize of the tree: 733\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1738,27177,3019,528,2491,0,17.489235,82.510765,0,0.071891,0.035636,0.135678,95.656723,99.414539,14986.226207,353806.171722,-338819.945515,4.96397,117.193167,-112.229197,2180.519502,0.722265,14.550157,0,0,0.002701,8,0.997299,2954,1,57,0,0,0,-0.00715,0.60723,0.025548,0.174892,0.106636,0.893364,0.825108,?,0.174892,?,?,0.634817,0.103689,?,0.174892,2.124,0.032,2.09375,0.03125,2093.75,31.25,1278499,2529934,283240,84.895661,43.276893,'Number of leaves: 549\nSize of the tree: 1097\n',1097,549,549
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1738,25365,2819,451,2368,0,15.998581,84.001419,0,0.003653,0.036875,0.135798,99.79498,99.910974,13510.877236,14499.260265,-988.383029,4.792791,5.143406,-0.350615,102.44932,0.036342,0.758273,0,0,0,0,1,2771,1,48,?,0,?,?,0.503428,0.017143,0.159986,0.156699,0.843301,0.840014,?,0.159986,?,?,0.505739,0.060494,?,0.159986,1.782,0.015,1.765625,0.015625,1765.625,15.625,28189,2361420,264642,95.282015,72.120555,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25365,2819,452,2367,0,16.034055,83.965945,0,0.00414,0.036854,0.135781,99.737884,99.8971,13513.400061,19838.754139,-6325.354079,4.793686,7.037515,-2.243829,113.629111,0.040308,0.840862,0,0,0,0,1,2771,1,48,?,0,?,?,0.504872,0.017192,0.160341,0.156618,0.843382,0.839659,?,0.160341,?,?,0.50598,0.062262,?,0.160341,1.754,0,1.71875,0,1718.75,0,39809,2361420,264642,95.140121,71.962662,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25365,2819,448,2371,0,15.89216,84.10784,0,0.00228,0.036874,0.135835,99.795768,99.939633,13510.172384,18772.305708,-5262.133325,4.792541,6.659207,-1.866667,104.962398,0.037234,0.776914,0,0,0,0,1,2770,1,49,?,0,?,?,0.504693,0.017544,0.158922,0.156877,0.843123,0.841078,?,0.158922,?,?,0.505983,0.061057,?,0.158922,1.882,0.016,1.859375,0.015625,1859.375,15.625,44457,2361420,264642,95.211068,72.005787,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25365,2819,451,2368,0,15.998581,84.001419,0,0.003683,0.03687,0.135816,99.783677,99.925637,13509.721411,17705.971124,-4196.249713,4.792381,6.28094,-1.48856,102.673153,0.036422,0.759995,0,0,0,0,1,2770,1,49,?,0,?,?,0.504152,0.017525,0.159986,0.156664,0.843336,0.840014,?,0.159986,?,?,0.505945,0.061134,?,0.159986,1.788,0.015,1.75,0.015625,1750,15.625,39809,2361420,264642,95.211068,72.047521,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25366,2818,449,2369,0,15.933286,84.066714,0,0.003658,0.036847,0.135837,99.72378,99.942843,13501.968148,24073.259579,-10571.291431,4.79133,8.542676,-3.751345,133.918007,0.047522,0.991841,0,0,0,0,1,2769,1,49,?,0,?,?,0.506501,0.017613,0.159333,0.155955,0.844045,0.840667,?,0.159333,?,?,0.507839,0.06241,?,0.159333,1.658,0,1.625,0,1625,0,46781,2361513,264549,95.031938,71.743275,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25366,2818,446,2372,0,15.826828,84.173172,0,0.00192,0.036884,0.135905,99.821618,99.991346,13507.77853,20910.059506,-7402.280977,4.793392,7.420177,-2.626785,100.857885,0.035791,0.746665,0,0,0,0,1,2769,1,49,?,0,?,?,0.504695,0.01755,0.158268,0.15651,0.84349,0.841732,?,0.158268,?,?,0.504902,0.060042,?,0.158268,1.888,0,1.859375,0,1859.375,0,42133,2361513,264549,95.031938,71.958975,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25366,2818,450,2368,0,15.968772,84.031228,0,0.002391,0.036896,0.135841,99.85825,99.947788,13503.783419,14527.733259,-1023.94984,4.791974,5.155335,-0.36336,71.00347,0.025196,0.525804,0,0,0,0,1,2769,1,49,?,0,?,?,0.502347,0.017469,0.159688,0.157526,0.842474,0.840312,?,0.159688,?,?,0.503873,0.06092,?,0.159688,1.864,0,1.828125,0,1828.125,0,28189,2361513,264549,95.351313,72.262347,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25366,2818,450,2368,0,15.968772,84.031228,0,0.003525,0.036851,0.135808,99.737691,99.924324,13502.278367,18742.293358,-5240.014991,4.79144,6.65092,-1.85948,133.3364,0.047316,0.98751,0,0,0,0,1,2769,1,49,?,0,?,?,0.506139,0.017601,0.159688,0.15655,0.84345,0.840312,?,0.159688,?,?,0.508383,0.06162,?,0.159688,1.848,0.016,1.8125,0.015625,1812.5,15.625,44457,2361513,264549,95.244855,71.798244,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25366,2818,451,2367,0,16.004258,83.995742,0,0.004208,0.036852,0.135877,99.734468,99.970647,13505.486697,20886.337706,-7380.851009,4.792579,7.411759,-2.619181,121.102077,0.042974,0.896688,0,0,0,0,1,2770,1,48,?,0,?,?,0.505957,0.017235,0.160043,0.156158,0.843842,0.839957,?,0.160043,?,?,0.507668,0.061934,?,0.160043,1.837,0.015,1.765625,0.015625,1765.625,15.625,46781,2361513,264549,95.173882,71.818422,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,25366,2818,451,2367,0,16.004258,83.995742,0,0.004453,0.036837,0.135809,99.692324,99.918894,13506.706475,19797.015654,-6290.309179,4.793012,7.025201,-2.232189,148.575068,0.052724,1.10001,0,0,0,0,1,2770,1,48,?,0,?,?,0.506498,0.017254,0.160043,0.156108,0.843892,0.839957,?,0.160043,?,?,0.509494,0.062936,?,0.160043,1.719,0.015,1.671875,0.015625,1671.875,15.625,39809,2361513,264549,95.138396,71.753016,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4944,550,87,463,0,15.818182,84.181818,0,0,0.039919,0.141287,99.959229,99.999928,2551.747418,2551.634595,0.112823,4.639541,4.639336,0.000205,3.416465,0.006212,0.133887,0,0,0,0,1,540,1,10,?,0,?,?,0.5,0.018182,0.158182,0.158182,0.841818,0.841818,?,0.158182,?,?,0.5,0.061818,?,0.158182,0.109,0,0.109375,0,109.375,0,4560,462183,53541,95.272727,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4944,550,87,463,0,15.818182,84.181818,0,0,0.039919,0.141286,99.959226,99.999924,2552.205359,2552.512282,-0.306923,4.640373,4.640931,-0.000558,3.416487,0.006212,0.133864,0,0,0,0,1,540,1,10,?,0,?,?,0.5,0.018182,0.158182,0.158182,0.841818,0.841818,?,0.158182,?,?,0.5,0.061825,?,0.158182,0.125,0,0.125,0,125,0,4560,462183,53541,95.272727,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4944,550,87,463,0,15.818182,84.181818,0,0,0.039924,0.141308,99.959359,100.000084,2555.392366,2555.774916,-0.38255,4.646168,4.646863,-0.000696,3.409343,0.006199,0.133418,0,0,0,0,1,540,1,10,?,0,?,?,0.5,0.018182,0.158182,0.158182,0.841818,0.841818,?,0.158182,?,?,0.5,0.06154,?,0.158182,0.094,0,0.09375,0,93.75,0,4560,462183,53541,95.272727,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4944,550,87,463,0,15.818182,84.181818,0,0,0.039922,0.141299,99.959306,100.00002,2554.043222,3615.123318,-1061.080095,4.643715,6.572951,-1.929237,3.417099,0.006213,0.133792,0,0,0,0,1,540,1,10,?,0,?,?,0.5,0.018182,0.158182,0.158182,0.841818,0.841818,?,0.158182,?,?,0.5,0.06166,?,0.158182,0.109,0,0.109375,0,109.375,0,4560,462183,53541,95.272727,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4945,549,87,462,0,15.846995,84.153005,0,0,0.039913,0.141262,99.959085,99.999745,2543.229619,2542.968455,0.261164,4.632477,4.632001,0.000476,3.426757,0.006242,0.13474,0,0,0,0,1,540,1,9,?,0,?,?,0.5,0.016393,0.15847,0.15847,0.84153,0.84153,?,0.15847,?,?,0.5,0.062146,?,0.15847,0.157,0,0.15625,0,156.25,0,4560,462276,53448,95.264117,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4945,549,91,458,0,16.575592,83.424408,0,0.033324,0.039412,0.141658,98.700773,100.275337,2545.016317,39796.362086,-37251.345769,4.635731,72.48882,-67.853089,201.98205,0.367909,7.936375,0,0,0,0,1,540,1,9,?,0,?,?,0.640535,0.145749,0.165756,0.133548,0.866452,0.834244,?,0.165756,?,?,0.569277,0.08943,?,0.165756,0.141,0.016,0.125,0.015625,125,15.625,134641,462276,53448,89.071038,47.84715,'Number of leaves: 61\nSize of the tree: 121\n',121,61,61
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4945,549,88,461,0,16.029144,83.970856,0,0,0.039909,0.141248,99.958998,99.999641,2546.272375,2546.105173,0.167202,4.638019,4.637714,0.000305,3.420958,0.006231,0.134352,0,0,0,0,1,539,1,10,?,0,?,?,0.5,0.018215,0.160291,0.160291,0.839709,0.839709,?,0.160291,?,?,0.5,0.062339,?,0.160291,0.109,0,0.109375,0,109.375,0,4560,462276,53448,94.899818,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4945,549,88,461,0,16.029144,83.970856,0,0,0.039909,0.141246,99.958985,99.999626,2544.342026,2544.087224,0.254802,4.634503,4.634039,0.000464,3.421045,0.006231,0.134457,0,0,0,0,1,539,1,10,?,0,?,?,0.5,0.018215,0.160291,0.160291,0.839709,0.839709,?,0.160291,?,?,0.5,0.062365,?,0.160291,0.109,0,0.109375,0,109.375,0,4560,462276,53448,95.081967,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4945,549,88,461,0,16.029144,83.970856,0,0,0.039912,0.14126,99.959074,99.999732,2545.139825,2544.995286,0.144539,4.635956,4.635693,0.000263,3.411703,0.006214,0.134048,0,0,0,0,1,539,1,10,?,0,?,?,0.5,0.018215,0.160291,0.160291,0.839709,0.839709,?,0.160291,?,?,0.5,0.06218,?,0.160291,0.125,0.015,0.125,0.015625,125,15.625,4560,462276,53448,95.264117,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,4945,549,88,461,0,16.029144,83.970856,0,0,0.039908,0.141244,99.958974,99.999613,2542.652057,2542.491653,0.160404,4.631425,4.631132,0.000292,3.417833,0.006226,0.13442,0,0,0,0,1,539,1,10,?,0,?,?,0.5,0.018215,0.160291,0.160291,0.839709,0.839709,?,0.160291,?,?,0.5,0.062385,?,0.160291,0.11,0,0.109375,0,109.375,0,4560,462276,53448,95.446266,70.212766,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,47597,5289,870,4419,0,16.449234,83.550766,0,0.040055,0.036242,0.13576,97.577942,99.624769,25951.945472,346707.388408,-320755.442936,4.906777,65.552541,-60.645763,2386.272983,0.451177,9.194968,0.010417,1,0.002696,14,0.997304,5179,0.989583,95,0.066667,0.010417,0.018018,0.019382,0.590771,0.02848,0.164492,0.126999,0.873001,0.835508,0.186856,0.164492,0.083008,0.064896,0.585394,0.083797,0.073819,0.164492,7.018,0.031,6.828125,0.03125,6828.125,31.25,1373785,4428996,494352,89.166194,57.540437,'Number of leaves: 590\nSize of the tree: 1179\n',1179,590,590
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,47597,5289,873,4416,0,16.505956,83.494044,0,0.04123,0.036208,0.135785,97.487462,99.644393,25951.995925,368978.055439,-343026.059514,4.906787,69.763293,-64.856506,2481.896127,0.469256,9.563411,0.010417,1,0.001348,7,0.998652,5186,0.989583,95,0.125,0.010417,0.019231,0.031152,0.611252,0.027599,0.16506,0.126534,0.873466,0.83494,0.16797,0.16506,0.083142,0.062307,0.583577,0.083564,0.078427,0.16506,7.747,0.031,7.578125,0.03125,7578.125,31.25,1276177,4428996,494352,88.863679,56.520192,'Number of leaves: 548\nSize of the tree: 1095\n',1095,548,548
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,47597,5289,865,4424,0,16.354698,83.645302,0,0.0378,0.036288,0.135959,97.70199,99.77002,25955.600805,379740.063134,-353784.46233,4.907468,71.798083,-66.890615,2277.356136,0.430584,8.774045,0.010417,1,0.001541,8,0.998459,5185,0.989583,95,0.111111,0.010417,0.019048,0.028749,0.596603,0.035643,0.163547,0.128171,0.871829,0.836453,?,0.163547,?,?,0.580366,0.08157,?,0.163547,7.393,0.016,7.234375,0.015625,7234.375,15.625,1383081,4428996,494352,89.014937,57.12448,'Number of leaves: 594\nSize of the tree: 1187\n',1187,594,594
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,47597,5289,886,4403,0,16.751749,83.248251,0,0.051085,0.036043,0.136044,97.040438,99.831672,25955.434418,528873.257441,-502917.823023,4.907437,99.994944,-95.087507,2863.165676,0.541343,11.031084,0.020833,2,0.004044,21,0.995956,5172,0.979167,94,0.086957,0.020833,0.033613,0.034062,0.626674,0.03104,0.167517,0.119438,0.880562,0.832483,0.154449,0.167517,0.096003,0.067468,0.592197,0.088104,0.091443,0.167517,7.67,0.032,7.484375,0.03125,7484.375,31.25,1826965,4428996,494352,86.349026,51.649558,'Number of leaves: 785\nSize of the tree: 1569\n',1569,785,785
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.1739,47597,5289,874,4415,0,16.524863,83.475137,0,0.039437,0.036226,0.135708,97.534842,99.585625,25951.87892,332611.638903,-306659.759984,4.906765,62.887434,-57.980669,2452.145827,0.463631,9.448818,0.010526,1,0.001155,6,0.998845,5188,0.989474,94,0.142857,0.010526,0.019608,0.034234,0.57391,0.026883,0.165249,0.128497,0.871503,0.834751,0.176658,0.165249,0.082931,0.06309,0.585667,0.082375,0.072398,0.165249,8.342,0.031,8.15625,0.03125,8156.25,31.25,1155329,4428996,494352,89.846852,54.797786,'Number of leaves: 496\nSize of the tree: 991\n',991,496,496
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.174,47597,5289,886,4403,0,16.751749,83.248251,0,0.043934,0.036105,0.135637,97.20699,99.532531,25957.418502,362370.712931,-336413.29443,4.907812,68.514032,-63.606219,2635.513255,0.498301,10.153218,0,0,0.000578,3,0.999422,5191,1,95,0,0,0,-0.003222,0.644647,0.028538,0.167517,0.126735,0.873265,0.832483,0.177048,0.167517,0.084601,0.065646,0.596524,0.087205,0.084646,0.167517,7.374,0.031,7.21875,0.015625,7218.75,15.625,1371461,4428996,494352,89.374173,53.826106,'Number of leaves: 589\nSize of the tree: 1177\n',1177,589,589
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.174,47598,5288,870,4418,0,16.452345,83.547655,0,0.041764,0.03614,0.135696,97.301363,99.575404,25953.491465,382576.63992,-356623.148455,4.907998,72.348079,-67.440081,2667.19369,0.504386,10.27682,0,0,0.002311,12,0.997689,5181,1,95,0,0,0,-0.00645,0.622386,0.026092,0.164523,0.125257,0.874743,0.835477,0.204629,0.164523,0.082293,0.067872,0.599235,0.086992,0.069539,0.164523,8.096,0.047,8,0.046875,8000,46.875,1343573,4429089,494259,89.145234,53.325324,'Number of leaves: 577\nSize of the tree: 1153\n',1153,577,577
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.174,47598,5288,875,4413,0,16.546899,83.453101,0,0.041493,0.036168,0.135629,97.375978,99.526881,25952.617458,321808.792,-295856.174541,4.907832,60.856428,-55.948596,2612.620361,0.494066,10.066886,0.010526,1,0.003274,17,0.996726,5176,0.989474,94,0.055556,0.010526,0.017699,0.01654,0.615177,0.029517,0.165469,0.127069,0.872931,0.834531,0.197498,0.165469,0.083602,0.066368,0.595884,0.085179,0.085134,0.165469,7.389,0.047,7.359375,0.046875,7359.375,46.875,1255261,4429089,494259,89.636914,54.575287,'Number of leaves: 539\nSize of the tree: 1077\n',1077,539,539
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.01 -M 6',-217733168393644444,20220607.174,47598,5288,870,4418,0,16.452345,83.547655,0,0.037539,0.036213,0.135753,97.500274,99.618307,25950.884179,349817.68417,-323866.79999,4.907505,66.153117,-61.245613,2346.938602,0.443823,9.043771,0,0,0.000385,2,0.999615,5191,1,95,0,0,0,-0.002631,0.545855,0.021184,0.164523,0.129565,0.870435,0.835477,0.179511,0.164523,0.080288,0.06161,0.584051,0.08354,0.074545,0.164523,7.475,0.046,7.40625,0.046875,7406.25,46.875,1343573,4429089,494259,89.523449,56.80453,'Number of leaves: 577\nSize of the tree: 1153\n',1153,577,577
