@relation InstanceResultListener

@attribute Key_Dataset {0_all-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.0126110455 -M 1'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1567\nSize of the tree: 3133\n','Number of leaves: 1626\nSize of the tree: 3251\n','Number of leaves: 1570\nSize of the tree: 3139\n','Number of leaves: 1558\nSize of the tree: 3115\n','Number of leaves: 1469\nSize of the tree: 2937\n','Number of leaves: 1721\nSize of the tree: 3441\n','Number of leaves: 1628\nSize of the tree: 3255\n','Number of leaves: 1748\nSize of the tree: 3495\n','Number of leaves: 1629\nSize of the tree: 3257\n','Number of leaves: 1675\nSize of the tree: 3349\n','Number of leaves: 485\nSize of the tree: 969\n','Number of leaves: 450\nSize of the tree: 899\n','Number of leaves: 416\nSize of the tree: 831\n','Number of leaves: 330\nSize of the tree: 659\n','Number of leaves: 481\nSize of the tree: 961\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 424\nSize of the tree: 847\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 527\nSize of the tree: 1053\n','Number of leaves: 427\nSize of the tree: 853\n','Number of leaves: 315\nSize of the tree: 629\n','Number of leaves: 458\nSize of the tree: 915\n','Number of leaves: 405\nSize of the tree: 809\n','Number of leaves: 453\nSize of the tree: 905\n','Number of leaves: 526\nSize of the tree: 1051\n','Number of leaves: 471\nSize of the tree: 941\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 578\nSize of the tree: 1155\n','Number of leaves: 1358\nSize of the tree: 2715\n','Number of leaves: 1332\nSize of the tree: 2663\n','Number of leaves: 1147\nSize of the tree: 2293\n','Number of leaves: 1322\nSize of the tree: 2643\n','Number of leaves: 1304\nSize of the tree: 2607\n','Number of leaves: 1232\nSize of the tree: 2463\n','Number of leaves: 1348\nSize of the tree: 2695\n','Number of leaves: 1269\nSize of the tree: 2537\n','Number of leaves: 1300\nSize of the tree: 2599\n','Number of leaves: 1141\nSize of the tree: 2281\n','Number of leaves: 379\nSize of the tree: 757\n','Number of leaves: 366\nSize of the tree: 731\n','Number of leaves: 497\nSize of the tree: 993\n','Number of leaves: 550\nSize of the tree: 1099\n','Number of leaves: 351\nSize of the tree: 701\n','Number of leaves: 511\nSize of the tree: 1021\n','Number of leaves: 479\nSize of the tree: 957\n','Number of leaves: 707\nSize of the tree: 1413\n','Number of leaves: 473\nSize of the tree: 945\n','Number of leaves: 571\nSize of the tree: 1141\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 144\nSize of the tree: 287\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 1605\nSize of the tree: 3209\n','Number of leaves: 1734\nSize of the tree: 3467\n','Number of leaves: 1631\nSize of the tree: 3261\n','Number of leaves: 1747\nSize of the tree: 3493\n','Number of leaves: 1735\nSize of the tree: 3469\n','Number of leaves: 1905\nSize of the tree: 3809\n','Number of leaves: 1762\nSize of the tree: 3523\n','Number of leaves: 1712\nSize of the tree: 3423\n','Number of leaves: 1720\nSize of the tree: 3439\n','Number of leaves: 1758\nSize of the tree: 3515\n','Number of leaves: 184\nSize of the tree: 367\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 2022\nSize of the tree: 4043\n','Number of leaves: 1957\nSize of the tree: 3913\n','Number of leaves: 1889\nSize of the tree: 3777\n','Number of leaves: 2153\nSize of the tree: 4305\n','Number of leaves: 2032\nSize of the tree: 4063\n','Number of leaves: 2001\nSize of the tree: 4001\n','Number of leaves: 2016\nSize of the tree: 4031\n','Number of leaves: 1934\nSize of the tree: 3867\n','Number of leaves: 2018\nSize of the tree: 4035\n','Number of leaves: 1988\nSize of the tree: 3975\n','Number of leaves: 1856\nSize of the tree: 3711\n','Number of leaves: 1901\nSize of the tree: 3801\n','Number of leaves: 1741\nSize of the tree: 3481\n','Number of leaves: 1877\nSize of the tree: 3753\n','Number of leaves: 1862\nSize of the tree: 3723\n','Number of leaves: 1829\nSize of the tree: 3657\n','Number of leaves: 1972\nSize of the tree: 3943\n','Number of leaves: 1593\nSize of the tree: 3185\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 179\nSize of the tree: 357\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 1116\nSize of the tree: 2231\n','Number of leaves: 1090\nSize of the tree: 2179\n','Number of leaves: 1037\nSize of the tree: 2073\n','Number of leaves: 1064\nSize of the tree: 2127\n','Number of leaves: 1115\nSize of the tree: 2229\n','Number of leaves: 1136\nSize of the tree: 2271\n','Number of leaves: 1187\nSize of the tree: 2373\n','Number of leaves: 1012\nSize of the tree: 2023\n','Number of leaves: 1125\nSize of the tree: 2249\n','Number of leaves: 1189\nSize of the tree: 2377\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1041,42658,4740,809,3931,0,17.067511,82.932489,0,0.06495,0.035435,0.138039,95.263253,101.221467,23431.628457,774791.940392,-751360.311934,4.943382,163.458215,-158.514834,3312.534688,0.698847,14.137023,0.013514,1,0.001072,5,0.998928,4661,0.986486,73,0.166667,0.013514,0.025,0.04338,0.680645,0.058904,0.170675,0.109164,0.890836,0.829325,0.165588,0.170675,0.108448,0.079943,0.620036,0.098965,0.110822,0.170675,17.862,0.031,17.578125,0.03125,17578.125,31.25,4392666,3969674,443300,80.548523,40.897659,'Number of leaves: 1889\nSize of the tree: 3777\n',3777,1889,1889
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1042,42658,4740,825,3915,0,17.405063,82.594937,0,0.070679,0.035293,0.138022,94.881249,101.207343,23433.716592,845350.461898,-821916.745306,4.943822,178.343979,-173.400157,3302.577637,0.696746,14.093273,0.013699,1,0.003214,15,0.996786,4652,0.986301,72,0.0625,0.013699,0.022472,0.02226,0.672965,0.031147,0.174051,0.107393,0.892607,0.825949,0.178003,0.174051,0.116243,0.088205,0.612806,0.099447,0.119528,0.174051,17.25,0.031,17.1875,0.03125,17187.5,31.25,5006202,3969674,443300,78.607595,40.112518,'Number of leaves: 2153\nSize of the tree: 4305\n',4305,2153,2153
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1042,42658,4740,841,3899,0,17.742616,82.257384,0,0.072249,0.035323,0.137517,94.961501,100.838084,23436.855993,766307.980543,-742871.124551,4.944484,161.66835,-156.723866,3314.337647,0.699227,14.141563,0,0,0.000857,4,0.999143,4663,1,73,0,0,0,-0.003635,0.636276,0.037405,0.177426,0.108716,0.891284,0.822574,0.200026,0.177426,0.116568,0.094668,0.615206,0.102282,0.107725,0.177426,16.775,0.031,16.703125,0.03125,16703.125,31.25,4550698,3969674,443300,80.316456,40.571689,'Number of leaves: 1957\nSize of the tree: 3913\n',3913,1957,1957
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1042,42658,4740,826,3914,0,17.42616,82.57384,0,0.069173,0.035374,0.137977,95.098182,101.175639,23433.491262,815357.279214,-791923.787952,4.943775,172.016304,-167.072529,3339.324717,0.704499,14.250223,0.054795,4,0.005142,24,0.994858,4643,0.945205,69,0.142857,0.054795,0.079208,0.079788,0.699616,0.058303,0.174262,0.108655,0.891345,0.825738,0.167751,0.174262,0.113047,0.084574,0.619279,0.099224,0.106918,0.174262,17.604,0.032,17.375,0.03125,17375,31.25,4724998,3969674,443300,79.831224,40.328038,'Number of leaves: 2032\nSize of the tree: 4063\n',4063,2032,2032
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1043,42658,4740,823,3917,0,17.362869,82.637131,0,0.068003,0.035449,0.137791,95.299808,101.039371,23432.979635,795303.952117,-771870.972482,4.943667,167.785644,-162.841977,3172.390667,0.669281,13.538145,0.041096,3,0.003857,18,0.996143,4649,0.958904,70,0.142857,0.041096,0.06383,0.069047,0.587826,0.027042,0.173629,0.109414,0.890586,0.826371,0.181137,0.173629,0.113303,0.087151,0.609627,0.098292,0.113969,0.173629,17.731,0.033,17.5625,0.03125,17562.5,31.25,4652954,3969674,443300,79.177215,39.952842,'Number of leaves: 2001\nSize of the tree: 4001\n',4001,2001,2001
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1043,42658,4740,798,3942,0,16.835443,83.164557,0,0.062319,0.035444,0.138013,95.286531,101.200695,23436.867363,775164.949036,-751728.081673,4.944487,163.536909,-158.592422,3039.89076,0.641327,12.970551,0.027027,2,0.003643,17,0.996357,4649,0.972973,72,0.105263,0.027027,0.043011,0.045878,0.647943,0.036448,0.168354,0.109133,0.890867,0.831646,0.159072,0.168354,0.108033,0.077445,0.610545,0.098182,0.097462,0.168354,17.786,0.03,17.640625,0.03125,17640.625,31.25,4687814,3969674,443300,79.261603,41.132622,'Number of leaves: 2016\nSize of the tree: 4031\n',4031,2016,2016
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1043,42659,4739,782,3957,0,16.501372,83.498628,0,0.061097,0.035479,0.138136,95.382509,101.293372,23427.927391,832746.376399,-809318.449009,4.943644,175.721962,-170.778318,3236.181476,0.682883,13.813349,0.094595,7,0.00493,23,0.99507,4642,0.905405,67,0.233333,0.094595,0.134615,0.140164,0.68537,0.060761,0.165014,0.107236,0.892764,0.834986,0.162632,0.165014,0.108626,0.076197,0.612594,0.097903,0.108022,0.165014,16.821,0.046,16.65625,0.03125,16656.25,31.25,4497246,3969767,443207,78.539776,40.143738,'Number of leaves: 1934\nSize of the tree: 3867\n',3867,1934,1934
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1043,42659,4739,820,3919,0,17.303229,82.696771,0,0.068287,0.035258,0.137676,94.788551,100.956077,23428.24718,794025.612977,-770597.365797,4.943711,167.5513,-162.607589,3341.78997,0.705168,14.263935,0,0,0.003215,15,0.996785,4650,1,74,0,0,0,-0.007097,0.635807,0.025529,0.173032,0.108292,0.891708,0.826968,0.181994,0.173032,0.115515,0.087743,0.618706,0.10475,0.105239,0.173032,19.509,0.032,19.453125,0.03125,19453.125,31.25,4692462,3969767,443207,79.890272,40.172288,'Number of leaves: 2018\nSize of the tree: 4035\n',4035,2018,2018
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26842,2983,552,2431,0,18.504861,81.495139,0,0.101956,0.034388,0.138671,92.138887,101.513916,14916.804546,731535.048912,-716618.244366,5.000605,245.234679,-240.234075,2806.850248,0.940949,18.816699,0.136364,6,0.006465,19,0.993535,2920,0.863636,38,0.24,0.136364,0.173913,0.171776,0.626156,0.135384,0.185049,0.086929,0.913071,0.814951,0.195244,0.185049,0.149676,0.117934,0.650582,0.126875,0.137897,0.185049,6.426,0.026,6.390625,0.03125,6390.625,31.25,4622738,2498782,279895,71.505196,28.54476,'Number of leaves: 1988\nSize of the tree: 3975\n',3975,1988,1988
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26842,2983,552,2431,0,18.504861,81.495139,0,0.099365,0.034632,0.138782,92.798415,101.599717,14914.523162,677145.608568,-662231.085406,4.99984,227.001545,-222.001705,2647.680547,0.88759,17.752365,0.068182,3,0.005784,17,0.994216,2922,0.931818,41,0.15,0.068182,0.09375,0.092175,0.709955,0.073415,0.185049,0.089276,0.910724,0.814951,0.181723,0.185049,0.142627,0.110642,0.646493,0.119916,0.134837,0.185049,5.459,0.03,5.421875,0.03125,5421.875,31.25,4315970,2498782,279895,73.650687,31.164836,'Number of leaves: 1856\nSize of the tree: 3711\n',3711,1856,1856
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26842,2983,578,2405,0,19.376467,80.623533,0,0.111983,0.034142,0.138371,91.483307,101.298359,14915.352048,729148.669076,-714233.317027,5.000118,244.434686,-239.434568,2933.11207,0.983276,19.665054,0.090909,4,0.004423,13,0.995577,2926,0.909091,40,0.235294,0.090909,0.131148,0.138504,0.709278,0.091793,0.193765,0.085849,0.914151,0.806235,0.213143,0.193765,0.156423,0.129229,0.651338,0.129369,0.147902,0.193765,5.425,0.023,5.40625,0.03125,5406.25,31.25,4420550,2498782,279895,72.913175,29.083762,'Number of leaves: 1901\nSize of the tree: 3801\n',3801,1901,1901
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26842,2983,512,2471,0,17.163929,82.836071,0,0.081857,0.034673,0.138519,92.909698,101.410196,14910.285351,623773.171286,-608862.885935,4.998419,209.109343,-204.110924,2660.947418,0.892037,17.846388,0.068182,3,0.006805,20,0.993195,2919,0.931818,41,0.130435,0.068182,0.089552,0.08459,0.644796,0.043274,0.171639,0.093434,0.906566,0.828361,0.169063,0.171639,0.126684,0.094857,0.642743,0.11856,0.124465,0.171639,5.62,0.023,5.609375,0.015625,5609.375,15.625,4048710,2498782,279895,75.025142,31.891174,'Number of leaves: 1741\nSize of the tree: 3481\n',3481,1741,1741
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26842,2983,567,2416,0,19.00771,80.99229,0,0.106311,0.034342,0.13814,92.017919,101.126798,14917.742192,688694.886723,-673777.144531,5.000919,230.873244,-225.872325,2799.091539,0.938348,18.763507,0.090909,4,0.005444,16,0.994556,2923,0.909091,40,0.2,0.090909,0.125,0.126251,0.717471,0.1138,0.190077,0.087581,0.912419,0.809923,0.208193,0.190077,0.150384,0.123973,0.646359,0.129574,0.140871,0.190077,5.706,0.041,5.6875,0.046875,5687.5,46.875,4364774,2498782,279895,73.583641,30.159137,'Number of leaves: 1877\nSize of the tree: 3753\n',3753,1877,1877
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26843,2982,574,2408,0,19.248826,80.751174,0,0.108375,0.034322,0.137416,91.965358,100.598443,14907.193154,657552.604513,-642645.411359,4.999059,220.507245,-215.508186,2904.89503,0.974143,19.486532,0.295455,13,0.004084,12,0.995916,2926,0.704545,31,0.52,0.295455,0.376812,0.385302,0.749868,0.319617,0.192488,0.087988,0.912012,0.807512,0.190289,0.192488,0.148891,0.119731,0.656662,0.133411,0.154269,0.192488,5.545,0.024,5.53125,0.03125,5531.25,31.25,4329914,2498875,279802,75.251509,30.486185,'Number of leaves: 1862\nSize of the tree: 3723\n',3723,1862,1862
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26843,2982,554,2428,0,18.578135,81.421865,0,0.102078,0.034348,0.137903,92.033696,100.95333,14908.964679,642765.675773,-627856.711094,4.999653,215.548516,-210.548864,2901.256874,0.972923,19.459815,0.090909,4,0.002383,7,0.997617,2931,0.909091,40,0.363636,0.090909,0.145455,0.176067,0.667763,0.122118,0.185781,0.08776,0.91224,0.814219,0.193381,0.185781,0.146476,0.1155,0.656094,0.132405,0.153375,0.185781,5.614,0.027,5.59375,0.03125,5593.75,31.25,4253222,2498875,279802,74.580818,30.377033,'Number of leaves: 1829\nSize of the tree: 3657\n',3657,1829,1829
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26843,2982,530,2452,0,17.773307,82.226693,0,0.09559,0.034596,0.139399,92.69859,102.050535,14906.931989,789234.680234,-774327.748245,4.998971,264.666224,-259.667253,2770.176953,0.928966,18.583146,0.069767,3,0.007145,21,0.992855,2918,0.930233,40,0.125,0.069767,0.089552,0.083552,0.705389,0.08141,0.177733,0.085287,0.914713,0.822267,0.164142,0.177733,0.136242,0.101446,0.644424,0.116569,0.137847,0.177733,5.447,0.025,5.4375,0.015625,5437.5,15.625,4585554,2498875,279802,70.45607,27.582488,'Number of leaves: 1972\nSize of the tree: 3943\n',3943,1972,1972
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26843,2982,514,2468,0,17.236754,82.763246,0,0.081063,0.034944,0.138543,93.632595,101.422541,14907.026526,618532.215988,-603625.189461,4.999003,207.421937,-202.422934,2422.58611,0.812403,16.251303,0.046512,2,0.005444,16,0.994556,2923,0.953488,41,0.111111,0.046512,0.065574,0.063206,0.603531,0.037568,0.172368,0.095097,0.904903,0.827632,0.178821,0.172368,0.129937,0.098367,0.639329,0.112995,0.120942,0.172368,5.637,0.022,5.625,0.03125,5625,31.25,3704758,2498875,279802,76.29108,34.514933,'Number of leaves: 1593\nSize of the tree: 3185\n',3185,1593,1593
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,26843,2982,553,2429,0,18.544601,81.455399,0,0.102405,0.034269,0.138294,91.822234,101.239426,14909.043733,708995.350348,-694086.306615,4.999679,237.758333,-232.758654,2860.407237,0.959224,19.185719,0.045455,2,0.004084,12,0.995916,2926,0.954545,42,0.142857,0.045455,0.068966,0.07297,0.62225,0.048632,0.185446,0.087179,0.912821,0.814554,0.191164,0.185446,0.14571,0.114523,0.648391,0.12923,0.146474,0.185446,5.36,0.025,5.34375,0.015625,5343.75,15.625,4701754,2498875,279802,72.769953,28.75817,'Number of leaves: 2022\nSize of the tree: 4043\n',4043,2022,2022
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1044,25699,2856,464,2392,0,16.246499,83.753501,0,0.016114,0.036476,0.135999,98.939655,100.171946,13549.942085,102666.849073,-89116.906988,4.744377,35.947776,-31.203399,672.030293,0.235305,4.959654,0.048387,3,0.006442,18,0.993558,2776,0.951613,59,0.142857,0.048387,0.072289,0.071548,0.531764,0.040031,0.162465,0.147618,0.852382,0.837535,?,0.162465,?,?,0.539148,0.072859,?,0.162465,5.479,0.007,5.46875,0,5468.75,0,637086,2392491,268092,92.892157,58.588043,'Number of leaves: 273\nSize of the tree: 545\n',545,273,273
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1045,25699,2856,470,2386,0,16.456583,83.543417,0,0.018069,0.036501,0.136052,99.007249,100.210243,13551.764971,114416.153688,-100864.388717,4.745016,40.061678,-35.316663,681.246781,0.238532,5.026997,0.080645,5,0.003937,11,0.996063,2783,0.919355,57,0.3125,0.080645,0.128205,0.149772,0.555698,0.053953,0.164566,0.147574,0.852426,0.835434,?,0.164566,?,?,0.53957,0.071687,?,0.164566,5.285,0.008,5.265625,0.015625,5265.625,15.625,578986,2392491,268092,92.401961,58.391003,'Number of leaves: 248\nSize of the tree: 495\n',495,248,248
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1045,25699,2856,461,2395,0,16.141457,83.858543,0,0.01413,0.036565,0.136218,99.181042,100.333493,13554.762276,116599.804364,-103045.042088,4.746065,40.826262,-36.080197,625.443095,0.218993,4.614194,0.016393,1,0.003578,10,0.996422,2785,0.983607,60,0.090909,0.016393,0.027778,0.029913,0.573926,0.030109,0.161415,0.148237,0.851763,0.838585,?,0.161415,?,?,0.529723,0.069217,?,0.161415,5.626,0.008,5.609375,0.015625,5609.375,15.625,467434,2392491,268092,92.051821,58.830395,'Number of leaves: 200\nSize of the tree: 399\n',399,200,200
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1045,25699,2856,471,2385,0,16.491597,83.508403,0,0.018963,0.036518,0.136243,99.057143,100.354919,13551.021969,119806.069212,-106255.047243,4.744756,41.948904,-37.204148,682.689162,0.239037,5.037916,0.04918,3,0.005367,15,0.994633,2780,0.95082,58,0.166667,0.04918,0.075949,0.080043,0.576114,0.040869,0.164916,0.147454,0.852546,0.835084,?,0.164916,?,?,0.534254,0.071184,?,0.164916,5.75,0.008,5.734375,0,5734.375,0,606874,2392491,268092,90.791317,56.518097,'Number of leaves: 260\nSize of the tree: 519\n',519,260,260
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1045,25699,2856,466,2390,0,16.316527,83.683473,0,0.016386,0.036535,0.135968,99.100602,100.149799,13551.14705,94168.243345,-80617.096295,4.744799,32.972074,-28.227275,682.067334,0.238819,5.033281,0.032787,2,0.002504,7,0.997496,2788,0.967213,59,0.222222,0.032787,0.057143,0.078114,0.642462,0.04823,0.163165,0.148,0.852,0.836835,?,0.163165,?,?,0.542936,0.071918,?,0.163165,5.341,0.008,5.328125,0.015625,5328.125,15.625,434898,2392491,268092,91.771709,57.393448,'Number of leaves: 186\nSize of the tree: 371\n',371,186,186
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1045,25700,2855,479,2376,0,16.777583,83.222417,0,0.019555,0.036492,0.135658,98.986922,99.924253,13539.385475,80229.202139,-66689.816665,4.742342,28.101297,-23.358955,702.038744,0.245898,5.18516,0.032787,2,0.001432,4,0.998568,2790,0.967213,59,0.333333,0.032787,0.059701,0.099007,0.566982,0.033187,0.167776,0.149625,0.850375,0.832224,?,0.167776,?,?,0.540814,0.073462,?,0.167776,5.571,0.008,5.53125,0.015625,5531.25,15.625,418630,2392584,267999,92.854641,57.609972,'Number of leaves: 179\nSize of the tree: 357\n',357,179,179
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1045,25700,2855,465,2390,0,16.287215,83.712785,0,0.016303,0.036569,0.136029,99.195884,100.198465,13535.686383,102684.934731,-89149.248349,4.741046,35.966702,-31.225656,641.063089,0.22454,4.736096,0.032787,2,0.002147,6,0.997853,2788,0.967213,59,0.25,0.032787,0.057971,0.083815,0.541655,0.040589,0.162872,0.14752,0.85248,0.837128,?,0.162872,?,?,0.544599,0.070888,?,0.162872,6,0.008,5.984375,0,5984.375,0,420954,2392584,267999,91.663748,57.027575,'Number of leaves: 180\nSize of the tree: 359\n',359,180,180
