@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric
@attribute pressed_key {8,13,32,39,43,44,45,46,48,49,50,51,52,53,54,55,56,57,60,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,161,180,186,231,241}

@data
17,4,26,4,310,160,2.23,99
18,4,26,4,308,156,1.28,114
19,4,27,4,310,157,0.65,105
19,4,27,4,308,155,1.27,97
18,4,27,4,307,154,1.29,100
16,5,22,4,305,150,1.32,111
16,5,21,4,302,149,0.98,115
15,6,22,3,296,152,0.66,32
15,5,21,4,298,154,-0.32,121
16,5,26,4,301,155,0,32
19,4,27,4,298,155,1.29,115
17,4,27,4,300,156,0.97,101
18,4,27,4,296,155,0.32,32
18,4,28,4,295,154,0.64,100
19,4,26,4,297,155,0.63,101
18,4,26,4,296,154,0.32,116
19,4,26,4,298,154,0.33,105
18,4,26,4,300,154,0.33,101
18,3,28,4,300,154,0.65,110
16,4,24,4,299,151,1.3,101
14,5,20,4,291,148,-0.32,32
14,5,20,3,292,150,0,101
15,5,20,3,295,152,0,110
19,4,26,4,296,156,0,32
18,4,26,4,296,156,0.32,97
19,5,27,4,301,151,0,8
19,5,27,4,305,151,0.98,108
18,5,27,5,306,151,0.99,97
15,5,21,4,296,151,1.65,32
19,4,26,4,297,155,0.64,112
18,4,27,4,300,156,1.93,117
19,4,27,4,303,157,0.65,101
19,4,25,4,301,157,-0.32,114
18,4,26,4,299,157,0.66,116
18,3,25,4,296,158,0.33,97
18,4,25,4,291,159,-0.64,44
13,5,22,3,289,151,0.34,32
13,5,20,4,294,155,0.67,115
14,5,16,4,294,155,1.32,105
13,5,20,3,298,155,1,110
16,4,26,4,303,160,1.33,32
18,4,27,3,304,159,1.3,97
17,4,26,4,302,159,0.98,118
17,4,27,4,300,157,0.65,101
18,4,25,4,299,156,0.33,110
19,4,26,4,297,156,0.32,116
19,4,27,4,297,158,0.32,117
19,4,26,4,296,157,0.32,114
17,4,25,4,303,157,0.98,97
18,4,27,3,309,156,1.64,114
13,5,16,3,304,152,1,115
13,5,20,3,295,151,1,101
13,6,17,4,289,151,-0.66,32
19,4,27,4,306,157,1.28,97
20,4,26,4,307,157,0.63,32
19,4,26,4,305,156,0.96,100
19,4,26,4,300,154,0.95,97
17,4,26,3,297,152,0.95,114
14,6,18,3,285,149,-0.64,32
19,4,28,4,296,156,0.64,117
18,3,26,4,302,155,2.26,110
17,3,25,4,304,154,1.95,112
19,5,27,5,307,152,1.96,8
19,5,28,5,312,153,2.9,32
18,3,26,5,311,155,3.46,112
18,4,26,4,312,156,3.48,97
18,3,27,4,311,154,3.48,115
19,5,27,5,305,151,1.65,111
19,5,26,4,305,151,1.63,32
19,5,27,4,306,152,1.62,112
19,5,27,4,307,151,0.98,111
19,6,27,5,309,151,2.27,114
18,5,26,4,309,152,1.97,32
18,5,24,4,308,151,1.99,108
18,5,24,4,308,151,2.61,97
19,5,27,4,307,150,1.94,32
19,6,26,4,307,151,1.29,101
18,3,27,4,308,155,2.85,115
19,4,27,4,305,155,2.23,116
19,4,26,4,307,156,2.23,97
17,4,26,4,305,156,1.29,110
19,4,27,5,303,156,2.53,99
18,4,26,4,303,156,1.59,105
19,4,26,5,302,156,1.91,97
17,4,27,4,305,157,2.23,32
18,4,26,4,304,155,1.9,111
18,3,26,4,306,156,2.52,115
18,4,26,4,305,155,2.5,99
18,3,26,4,303,154,1.91,117
18,4,27,4,302,155,2.22,114
16,4,26,4,306,156,1.63,97
17,4,26,4,304,151,1.93,46
19,5,26,5,306,151,1.62,32
19,3,26,4,315,164,0,100
17,4,25,4,316,161,1.97,111
18,4,27,4,311,159,0.65,110
19,3,26,5,309,158,1.6,32
18,4,26,4,304,156,0.96,106
18,3,26,5,306,156,0.32,117
19,3,26,4,306,158,0.64,97
17,5,26,5,305,155,1.3,110
17,4,26,5,303,155,0.33,32
19,4,26,4,301,160,0.32,109
20,4,26,4,301,158,1.25,97
18,4,26,4,301,157,0.64,110
17,4,27,4,302,157,0.95,117
18,4,27,4,301,156,0.97,101
16,5,22,4,299,153,1.32,110
19,5,27,4,300,153,0.65,8
19,5,26,5,301,153,0.65,108
16,6,25,4,304,149,0.65,32
20,4,27,4,300,159,1.53,108
19,5,27,5,301,158,0.93,101
19,4,26,4,304,156,1.57,32
19,4,27,4,303,155,0.63,105
18,3,26,5,302,154,1.58,110
18,4,28,4,302,152,1.6,116
18,4,27,3,305,151,0.97,101
17,4,27,4,302,149,0.98,114
15,4,24,2,299,147,0.34,114
15,4,25,5,292,146,0,111
19,4,26,4,300,152,0.97,103
17,4,26,3,298,151,0.97,97
15,3,26,3,296,149,0,44
15,6,22,3,295,144,0,32
17,3,26,4,299,150,0.65,121
18,4,27,4,299,149,0,32
14,6,17,4,289,143,-0.33,100
14,5,18,4,288,144,-1.68,101
18,4,27,3,294,151,0.33,32
20,4,27,4,298,149,0.33,116
18,3,27,4,300,149,0.65,105
19,4,27,4,299,150,0.66,101
18,4,27,4,301,149,0.33,109
14,5,21,4,297,146,-0.33,112
14,5,22,3,296,148,0.34,111
14,5,21,3,297,147,0.67,32
13,5,20,3,302,148,1.34,101
18,4,26,4,302,153,0.65,110
18,4,27,4,301,151,0.97,32
18,3,27,3,297,150,0.32,116
