@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric
@attribute pressed_key {8,13,39,43,44,45,46,48,49,50,51,52,53,54,55,56,57,60,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,161,180,186,231,241}

@data
10,3,20,2,357,252,1.91,114
13,2,17,2,353,252,1.45,105
9,3,16,2,353,250,0.48,115
12,3,18,3,350,251,-1.87,46
11,3,15,3,371,244,3.47,50
7,3,17,4,336,280,2.93,161
11,2,16,3,340,279,4.05,97
11,2,14,3,339,283,4.01,116
11,2,13,3,339,284,3.4,114
10,2,13,3,342,284,5.14,105
8,3,16,2,342,283,4.53,100
10,2,16,2,343,284,4.53,97
8,1,14,2,334,286,2.4,49
13,3,15,3,344,281,2.84,99
10,2,13,3,346,282,2.3,114
11,2,13,2,346,284,3.44,101
10,3,13,4,346,282,3.48,111
11,2,14,2,347,284,3.44,113
12,2,15,3,346,284,3.44,117
10,2,14,3,345,284,2.3,101
11,2,14,2,341,282,1.14,116
10,1,13,2,342,283,1.76,101
11,2,13,2,342,284,1.72,110
11,2,15,3,343,284,2.3,100
11,2,14,2,344,284,3.44,114
11,2,12,2,345,285,2.87,101
10,2,12,3,346,285,3.4,109
10,3,14,2,347,286,4.1,111
11,2,13,3,346,285,3.44,115
11,2,15,3,346,285,4.05,113
11,2,16,3,348,285,3.44,117
11,2,16,3,346,285,3.44,101
11,2,13,2,345,284,3.44,118
10,2,14,3,350,285,3.48,111
10,1,13,3,351,285,4.58,108
11,2,14,2,350,285,3.4,118
10,2,13,2,346,286,2.9,101
10,2,16,3,344,285,1.74,114
11,3,14,3,339,285,-0.56,97
11,2,12,3,332,291,-2.26,116
11,2,13,2,335,292,-2.86,114
12,3,14,3,336,296,-2.24,97
13,4,14,4,333,297,-2.24,115
6,3,12,2,346,286,2.84,44
12,2,14,2,343,291,1.14,121
11,2,13,2,342,293,2.27,101
11,2,12,2,344,294,2.8,110
12,2,14,2,345,293,2.2,100
12,2,13,3,347,294,2.8,111
7,4,12,2,341,290,0.57,111
12,2,15,2,342,290,0,116
12,2,14,2,341,293,-0.56,114
13,2,13,2,338,294,-1.66,97
12,2,14,2,338,293,-1.1,118
13,2,14,2,337,294,-0.55,101
12,3,13,3,340,293,0.57,122
12,3,15,3,343,293,1.11,101
12,3,15,3,344,294,1.11,114
6,3,15,3,343,290,1.67,114
6,3,14,1,343,290,0.57,97
6,4,14,1,342,290,0,110
7,4,10,2,342,290,0.57,116
9,2,10,2,342,290,-0.56,101
7,3,13,2,345,290,2.25,115
10,3,13,3,348,290,2.84,44
11,2,15,3,346,291,1.7,115
13,3,12,3,346,292,1.69,105
15,2,14,3,345,292,2.17,101
12,2,16,3,344,292,1.7,115
12,2,13,2,344,291,1.69,99
12,2,12,2,345,291,2.22,97
12,2,13,2,347,291,2.27,112
11,2,14,2,346,290,2.22,97
6,3,12,1,344,290,2.25,109
7,3,13,2,344,289,2.8,111
7,3,10,1,343,287,2.8,115
10,3,16,3,347,289,3.4,100
12,2,15,3,347,290,2.84,101
11,2,14,3,350,290,3.92,108
11,2,14,3,351,288,3.36,97
11,3,15,3,348,291,3.36,109
12,2,15,3,348,290,2.8,117
10,2,13,2,346,290,2.87,101
6,2,24,4,344,288,2.3,114
6,3,11,1,343,285,1.13,116
6,4,10,1,342,285,-0.56,101
10,1,13,2,351,287,4.01,44
11,2,13,3,351,291,2.75,112
12,2,12,3,351,292,3.36,117
12,2,13,3,350,293,3.92,101
6,3,17,3,349,292,2.3,115
12,2,13,2,350,295,1.11,115
11,2,13,2,350,296,1.13,105
13,2,14,2,349,299,0.54,110
13,2,14,2,349,299,1.09,111
11,3,15,2,349,297,0,44
12,3,14,3,347,296,-0.55,108
12,2,14,3,347,296,0,97
13,3,14,2,346,298,0.54,103
13,3,14,2,346,298,0,117
12,3,14,3,345,299,-0.54,101
13,3,14,3,345,298,-2.16,114
13,3,14,2,344,299,0,114
12,2,14,3,344,300,-0.54,97
12,3,13,3,343,299,0,121
11,2,13,3,348,300,0,108
13,3,14,3,346,300,0.56,97
13,3,14,3,343,298,-1.09,112
13,3,14,2,344,299,-0.55,101
12,3,13,2,344,300,-0.55,115
12,3,13,3,345,300,-0.55,116
12,3,14,3,348,300,0.56,101
12,2,14,3,354,298,2.22,117
12,2,14,3,356,298,1.67,110
13,3,18,3,354,299,1.63,105
10,2,14,2,352,298,0,100
10,2,13,2,351,297,0.56,97
10,3,12,2,350,296,0.55,115
11,2,14,3,350,296,0.56,97
12,2,13,3,350,296,1.11,99
12,3,13,3,349,297,0,97
12,2,14,3,347,298,0.55,98
13,3,13,2,347,299,-0.55,97
12,2,14,3,348,298,-0.54,114
12,2,13,2,349,299,0,97
12,3,14,3,350,300,0.55,110
12,3,13,3,344,299,-1.12,99
12,2,13,3,344,300,-1.09,111
12,3,13,3,344,300,-1.1,110
12,2,13,2,343,300,-1.12,108
13,3,15,2,345,300,-1.09,111
11,1,12,2,345,300,-0.55,115
13,3,17,3,346,298,-1.08,97
12,3,13,3,345,300,0,113
12,3,14,2,344,301,-1.09,117
12,2,14,3,349,300,0,101
12,2,13,2,348,299,0,111
7,4,14,1,348,298,-0.55,115
12,2,14,3,346,296,0.56,46
12,2,15,2,346,297,0,109
12,3,13,3,348,299,-0.54,97
12,2,12,3,348,299,-0.54,115
12,3,14,2,347,300,0,44
13,3,13,3,344,298,-1.08,101
13,3,14,3,340,300,-3.28,97
11,2,14,2,346,299,-1.1,44
12,2,13,2,345,299,-0.55,99
12,1,13,2,345,300,-0.54,111
13,2,12,2,346,300,-0.54,110
12,3,13,2,345,300,-1.64,115
12,2,14,2,342,299,-2.74,117
13,2,13,2,342,298,-2.74,108
11,2,14,2,344,299,-1.13,116
13,3,12,2,346,300,-1.66,101
14,2,14,2,345,304,-1.08,109
12,2,13,2,344,309,-1.08,111
14,2,14,3,340,307,-3.18,115
13,3,16,2,344,298,-1.61,101
12,2,14,2,343,300,-1.1,97
11,2,13,2,350,302,-0.54,117
12,1,13,1,350,302,0.55,110
12,2,13,2,346,300,-1.09,97
11,2,14,2,346,300,-1.1,100
12,3,14,2,347,298,0,105
11,3,13,3,351,296,0,118
12,2,13,2,351,298,0.55,105
12,2,13,3,350,298,0.55,110
13,2,15,2,345,296,0,111
6,4,11,2,344,284,0.57,44
13,3,14,2,340,301,-3.79,115
13,1,14,1,338,303,-7.54,97
8,3,18,1,336,301,-5.58,99
9,3,14,1,337,299,-3.28,101
11,3,15,1,338,298,-4.37,114
12,3,14,2,343,298,-2.71,100
13,2,14,2,342,300,-3.25,111
13,3,13,3,341,300,-3.83,116
13,2,14,2,341,301,-4.82,101
13,2,14,1,344,299,-2.19,111
12,2,13,2,345,301,-2.76,105
11,2,13,2,345,301,-1.66,110
13,2,13,2,345,300,-2.68,116
12,2,13,2,342,302,-1.08,114
13,3,14,2,344,304,-2.14,8
12,3,14,2,344,301,-2.21,101
12,2,13,2,343,301,-3.32,114
12,3,14,3,344,301,-2.76,112
13,3,13,2,344,300,-2.71,114
13,2,12,2,343,302,-2.19,101
13,2,13,2,342,300,-2.21,116
12,2,12,2,343,300,-1.66,101
12,2,14,2,347,294,-1.09,100
12,2,12,2,346,293,0,101
12,3,13,2,345,293,-1.64,115
12,2,13,2,346,294,-0.54,117
12,2,13,3,346,294,-0.54,101
11,2,15,2,350,295,0,108
12,3,13,3,352,296,0.55,8
12,3,12,4,352,294,-0.54,241
13,3,13,2,348,295,0,111
13,3,12,3,345,295,-0.54,115
13,3,14,2,344,297,-1.09,45
13,3,13,2,344,297,-0.54,45
13,3,13,2,344,295,-1.61,116
13,3,13,3,347,296,-1.09,97
13,3,14,2,347,296,-0.54,109
13,3,13,2,348,296,0.55,98
13,3,12,3,351,295,1.11,105
12,3,14,3,348,301,-0.54,101
8,4,13,1,345,298,-0.54,110
12,3,13,2,349,300,-1.09,101
13,3,13,3,349,300,-0.54,108
12,3,13,2,347,300,-1.09,115
12,3,14,3,347,299,0,117
12,3,13,3,347,300,-0.54,101
12,3,13,3,351,300,1.11,241
12,3,15,2,351,298,0.57,111
9,4,14,2,349,298,0,112
14,2,14,3,350,297,0,114
17,6,9,6,351,295,-1.05,111
8,4,16,3,351,298,0,99
8,3,18,2,350,298,0,101
9,4,17,3,349,297,0,100
11,3,19,4,349,298,0,101
7,4,13,1,350,297,0.56,100
7,4,12,2,349,297,0,101
12,3,13,3,350,298,0.55,106
12,2,13,3,358,297,1.65,117
12,2,12,3,357,298,1.67,112
12,3,12,3,357,297,1.69,105
12,3,14,3,355,295,1.1,116
7,3,14,1,354,294,1.67,101
7,4,13,1,354,296,0.55,114
12,2,13,3,357,295,2.22,44
12,2,13,3,357,295,1.65,45
?,?,?,?,357,293,2.22,45
8,4,13,3,352,294,0,112
9,4,11,3,353,294,0.56,97
9,4,12,2,352,295,0.57,114
12,3,14,2,352,295,1.67,97
12,2,14,3,351,296,1.1,113
12,3,15,3,351,296,0.56,117
12,3,14,3,349,295,0,101
13,2,13,3,350,295,-0.54,110
13,3,13,3,351,295,1.11,111
13,3,13,3,350,295,1.11,115
12,3,14,2,348,295,0.55,100
8,4,12,2,349,294,0.57,105
8,4,12,3,348,294,0.55,102
8,4,10,2,349,295,0.55,103
8,4,11,3,351,295,1.11,97
9,4,16,3,352,293,1.13,8
9,4,16,3,352,294,1.11,8
9,4,15,2,352,293,0,8
9,4,16,3,352,293,0.56,103
10,4,15,3,352,293,0.56,97
12,2,13,3,353,293,1.1,112
12,2,14,2,353,294,1.69,111
12,3,14,3,352,295,1.11,114
11,2,14,3,347,295,1.11,113
12,2,12,3,347,296,0,117
12,2,13,2,346,295,-0.54,101
8,2,13,2,352,294,2.27,8
12,2,14,3,351,296,1.67,101
12,3,14,3,348,295,1.11,115
12,3,15,3,347,295,0,101
13,2,13,2,346,295,0,105
13,2,13,3,346,296,0,114
12,2,13,2,346,295,-0.54,114
12,3,13,3,346,294,0.57,105
11,2,15,3,346,295,-1.09,116
7,3,12,2,353,293,1.69,111
13,3,15,3,351,295,0.55,116
12,2,13,3,352,296,0.55,97
13,3,14,4,351,297,0,110
13,2,14,2,351,297,1.08,116
12,2,14,2,351,297,0.56,111
10,3,14,2,353,294,1.1,102
10,3,14,2,352,296,0.56,101
11,3,14,3,353,296,2.25,98
15,3,11,4,351,298,-0.55,111
12,2,13,2,349,297,0.56,97
11,3,13,3,350,298,0.56,112
11,3,13,3,350,297,0.56,111
8,4,15,2,348,296,0.56,108
11,3,15,2,352,297,1.65,111
13,2,13,2,353,297,1.1,46
12,2,13,3,350,298,1.11,115
12,3,13,3,352,298,1.11,105
12,2,15,2,350,297,1.63,101
11,2,15,2,350,298,1.11,115
12,2,14,3,353,297,1.1,116
8,3,17,3,355,296,1.14,97
13,3,13,3,355,296,1.67,113
11,2,14,3,355,296,1.13,117
12,2,14,2,351,297,1.11,101
9,3,16,2,349,296,1.14,106
9,4,16,1,350,296,1.69,111
8,3,14,2,351,298,1.11,115
8,4,14,1,352,297,1.67,111
12,2,14,3,352,297,1.11,99
14,3,12,5,352,296,1.06,111
14,3,12,5,352,296,0.55,110
12,2,14,3,351,296,1.11,109
12,3,13,3,352,296,1.11,111
15,5,13,5,353,296,1.07,116
8,3,13,1,353,295,1.69,105
9,4,15,2,354,294,1.11,118
8,4,12,2,355,294,1.65,111
20,6,4,5,353,295,0.54,100
13,2,14,3,354,295,0.56,101
11,2,14,3,351,294,0.56,97
12,2,15,3,353,297,1.1,108
13,2,14,3,358,295,2.2,103
11,1,13,3,362,296,4.53,117
12,3,14,3,361,295,5.03,110
11,1,14,2,358,295,3.36,118
8,4,14,3,359,294,2.77,111
8,4,12,3,360,293,2.75,116
8,4,13,2,361,294,3.29,111
11,2,15,3,360,294,2.77,111
11,3,15,3,358,294,2.8,104
12,2,15,3,356,294,3.92,101
13,3,14,3,354,295,1.67,99
12,3,15,3,354,294,0.54,97
13,2,14,3,355,295,1.63,116
10,1,14,2,356,295,1.14,111
7,4,13,2,358,292,1.11,109
7,4,13,2,358,293,2.22,98
7,4,12,3,357,293,1.11,101
11,2,16,4,361,293,3.96,44
13,3,16,3,358,294,3.33,121
8,4,13,2,358,294,3.33,115
8,4,11,2,358,295,1.65,105
7,4,12,2,357,294,2.22,113
8,4,12,2,357,294,2.2,117
7,4,12,2,356,294,2.77,101
7,4,11,3,356,294,2.77,109
8,4,11,2,356,294,2.22,97
7,4,11,2,355,294,1.67,110
8,3,11,2,354,293,1.11,100
7,4,11,2,354,293,1.65,111
12,2,13,2,355,294,0.56,101
12,2,13,3,355,294,1.1,110
11,2,14,2,352,294,2.22,115
12,3,14,3,351,295,1.65,117
12,2,14,2,350,293,1.13,111
10,3,15,2,351,290,1.67,98
10,2,16,3,352,290,0.56,115
9,4,14,2,352,293,0.56,113
10,2,15,2,352,293,0,117
9,4,16,2,350,292,0,105
9,4,19,4,350,291,-0.55,101
10,4,15,2,351,293,1.11,114
9,4,17,2,351,291,0,8
9,4,15,1,352,293,1.11,8
10,3,16,2,352,292,1.67,8
11,3,17,3,352,292,1.1,8
11,3,16,2,353,292,1.11,8
8,4,16,2,353,293,0.57,101
11,2,15,3,355,293,1.11,113
13,2,14,3,355,293,2.77,117
8,3,15,3,354,292,2.27,105
12,3,14,2,353,291,1.13,111
11,3,13,3,353,293,1.13,103
13,2,15,3,352,292,0.56,114
12,3,14,3,353,294,1.7,97
12,2,13,3,351,293,0,115
11,3,13,3,351,294,1.13,97
12,3,14,3,351,293,1.13,100
12,3,12,3,350,294,0.57,101
12,3,14,3,350,293,0.57,99
11,3,13,3,350,294,0.56,111
12,3,13,2,349,295,0,114
12,3,15,2,346,295,-1.12,100
13,3,14,2,341,296,-3.87,101
11,3,13,3,337,298,-3.83,114
12,3,13,2,336,299,-4.92,111
8,4,16,1,337,298,-3.95,115
12,2,13,2,344,299,-0.54,121
12,3,14,2,338,301,-3.83,100
13,2,14,1,335,302,-9.22,101
13,2,14,2,331,310,-7.62,99
13,3,13,2,331,311,-8.6,97
14,3,14,2,332,312,-8.07,98
13,3,14,2,332,312,-7.08,114
12,2,14,2,329,315,-8.69,101
13,3,14,2,328,314,-9.13,97
13,2,14,2,331,313,-8.78,8
13,2,14,2,332,309,-6.94,8
9,4,18,4,333,310,-7.08,97
11,2,15,2,333,309,-6.61,115
13,3,13,2,335,308,-6.61,101
12,3,15,2,335,308,-7.16,115
13,3,14,2,334,307,-7.16,99
13,2,14,2,333,307,-7.62,111
13,2,15,2,335,307,-7.08,103
12,2,14,2,336,306,-6,105
8,4,18,3,338,306,-6.47,100
10,4,15,3,337,305,-5.94,97
9,4,13,2,335,303,-5.94,115
13,3,13,2,344,302,-2.19,44
12,2,13,2,344,302,-2.21,113
11,2,14,2,342,303,-2.76,117
13,3,13,2,339,304,-4.97,101
11,3,16,2,338,304,-6.13,114
12,2,13,2,343,303,-1.62,114
8,4,11,3,343,302,-2.71,97
8,4,11,2,346,301,-2.71,97
8,4,13,2,347,301,-1.62,112
8,4,10,2,345,302,-1.62,97
10,3,14,1,343,303,-2.76,114
9,4,15,1,347,302,-2.71,116
9,4,15,2,348,302,-2.16,97
11,2,14,1,348,302,-1.09,114
9,4,12,1,346,302,-2.16,100
8,4,10,2,346,302,-1.64,101
11,1,13,1,346,303,-1.64,110
12,3,13,3,343,303,-2.74,111
12,2,13,2,343,302,-2.76,115
12,3,13,2,341,302,-7.7,111
12,2,13,3,340,303,-5.52,116
11,3,13,3,339,302,-5.58,114
12,3,14,2,340,300,-3.87,111
12,2,14,2,340,301,-2.76,115
12,2,14,2,341,304,-2.74,108
12,3,13,2,341,304,-4.47,97
13,2,12,2,339,303,-5.94,112
13,2,13,2,339,304,-6.54,101
13,3,13,3,340,306,-5.94,115
12,3,14,3,342,306,-3.32,116
7,4,11,1,345,305,-2.19,101
12,3,14,3,345,300,0,46
14,3,17,3,332,217,3.54,49
12,1,16,3,336,223,5.6,54
13,1,18,2,343,222,5.71,113
12,1,17,2,342,224,6.16,119
11,1,17,2,338,227,5.6,121
12,2,14,2,331,230,5.44,112
17,2,15,2,340,234,9.89,102
13,2,15,2,340,236,9.69,103
12,2,15,2,338,237,7.68,104
15,1,13,2,331,240,5.99,106
11,2,13,1,329,240,5.44,107
13,1,13,1,328,241,5.87,241
12,2,18,2,337,232,6.16,122
16,1,17,2,339,232,6.54,120
15,1,15,2,338,240,6.42,99
14,1,16,2,339,241,6.54,118
16,2,13,2,339,240,6.42,98
13,1,14,2,336,239,7.39,109
13,2,18,2,336,233,6.42,113
13,2,18,2,337,234,7.76,119
12,2,14,2,336,233,6.1,121
13,1,17,2,331,230,3.5,112
12,1,17,2,334,230,6.1,102
12,2,17,2,333,231,6.04,103
13,2,18,3,333,231,6.97,104
12,2,17,2,333,230,6.97,106
12,2,16,2,333,230,6.91,107
12,2,13,2,331,237,5.87,241
13,1,12,1,337,234,6.42,122
13,2,18,2,336,232,8.03,120
14,2,17,2,336,230,6.48,99
11,2,17,2,336,231,7.68,118
12,1,17,2,330,232,4,98
12,2,14,2,329,232,3.96,109
13,1,18,2,336,231,3.61,113
14,2,17,2,337,231,6.54,119
12,2,14,2,334,233,7.11,121
11,2,13,2,330,235,5.93,112
11,2,16,3,332,218,3.06,102
12,2,16,3,332,216,3.57,103
11,2,15,3,332,219,4.08,104
14,2,13,2,328,230,6.48,106
10,2,13,2,329,231,7.04,107
12,2,17,2,331,230,6.1,241
14,2,18,3,338,227,7.11,122
13,1,18,3,338,223,5.65,120
12,2,17,3,336,222,5.04,99
13,3,16,3,335,220,5.49,118
12,2,17,3,331,221,5,98
12,3,17,3,331,222,4.54,109
13,2,18,2,334,227,4.08,113
10,1,13,1,333,226,5.04,119
11,2,17,2,329,228,4.46,121
12,2,11,2,327,230,2.98,112
16,2,17,3,331,237,4.9,102
15,1,16,2,332,236,4.95,103
13,2,17,2,330,235,3.96,104
13,2,14,2,325,235,3.01,106
11,2,12,2,325,234,3.47,107
12,2,13,2,326,235,3.47,241
13,2,15,2,336,233,5.49,122
11,2,18,2,329,234,5.09,120
15,1,16,2,330,233,5,99
13,1,15,2,331,233,4.59,118
11,2,16,2,331,232,6.16,98
11,2,13,2,327,234,4,109
15,1,18,2,330,233,4.16,113
13,2,18,2,331,231,4.59,119
12,2,15,2,325,234,2.98,121
12,2,13,2,326,235,3.44,112
16,1,18,2,327,235,3.01,102
12,2,13,1,329,236,4.9,103
11,2,12,2,327,237,4.46,104
13,2,15,2,327,237,4.46,106
12,2,14,2,324,238,2.46,107
12,1,12,2,327,238,4.9,241
16,2,18,2,333,237,5.44,122
8,2,20,2,329,238,4.04,120
14,1,14,2,331,239,4.5,99
14,2,15,2,331,238,5,118
16,2,15,1,328,238,4,98
12,2,12,2,324,238,2.98,109
14,2,11,2,328,237,4.37,113
16,2,15,1,334,238,4.9,119
16,2,12,2,334,238,6.42,121
15,1,15,2,330,239,5.44,112
12,2,18,2,332,232,6.1,102
12,2,13,2,332,232,6.04,103
11,1,15,1,330,233,4.95,104
10,2,13,2,331,234,6.42,106
9,1,13,1,330,235,4.46,107
10,1,13,2,330,237,5,241
9,1,17,1,334,238,5,122
13,1,17,2,335,237,6.48,120
14,1,14,1,335,237,6.42,99
12,1,14,1,335,237,5.99,118
14,1,14,2,333,237,5.44,98
12,1,14,2,331,237,4.95,109
16,2,17,2,336,238,6.91,113
16,1,17,2,336,238,6.36,119
14,2,14,2,334,238,5.44,121
11,3,12,2,334,239,5.44,112
17,1,13,1,336,241,6.3,102
15,1,14,2,338,238,6.54,103
14,1,16,2,330,234,4.46,104
10,1,15,2,330,234,4.95,106
12,2,13,2,332,233,5.54,107
16,1,18,3,333,234,5.65,241
15,1,18,2,334,232,5.09,122
14,1,15,3,333,232,4.54,120
13,2,19,3,333,231,5.14,99
12,2,18,2,334,230,5.04,118
14,1,15,2,333,230,4.41,98
9,2,15,1,332,230,4.12,109
16,1,19,2,335,233,5.65,113
17,1,19,2,335,234,5.99,119
16,2,13,2,333,233,5.49,121
17,1,17,1,335,237,5.44,112
17,2,13,1,336,239,6.36,102
15,2,12,2,336,240,6.36,103
16,2,12,2,336,241,5.87,104
13,2,12,1,334,241,6.36,106
8,2,12,1,332,241,5.87,107
13,2,11,2,329,241,3.93,241
17,2,16,2,334,242,5.82,122
17,2,14,2,336,243,6.84,120
15,3,14,2,336,242,4.86,99
16,2,13,2,336,241,5.93,118
14,2,13,1,334,242,5.93,98
16,2,14,2,333,241,5.39,109
17,2,16,2,334,236,4.9,113
17,2,16,2,334,235,5.44,119
15,2,12,2,334,236,6.54,121
12,2,12,2,333,240,6.36,112
14,2,11,3,334,239,6.3,102
13,1,13,2,332,240,4.46,103
13,2,12,1,333,241,5.39,104
11,2,12,2,333,241,5.99,106
15,2,12,2,330,240,4.41,107
10,2,13,2,329,240,3.47,241
17,2,19,2,336,241,6.42,122
17,2,15,2,335,239,5.93,120
14,2,17,2,333,239,5,99
14,1,14,2,333,240,6.42,118
14,1,13,2,332,240,5.49,98
13,1,12,2,331,240,5,109
17,2,19,2,333,240,4.95,113
15,2,12,2,334,240,5.44,119
15,2,15,2,332,239,5.93,121
11,2,13,2,332,240,5.39,112
15,2,14,1,333,239,5.44,102
14,1,14,1,332,240,5.49,103
15,1,13,2,331,240,4.41,104
13,2,13,1,332,240,3.89,106
11,2,11,2,331,241,5.34,107
13,2,11,2,332,241,5.99,241
16,2,18,2,334,241,5.93,122
16,2,18,2,335,241,5.87,120
16,2,13,1,336,240,5.87,99
14,2,14,2,334,240,4.46,118
15,2,14,1,333,240,5.44,98
15,1,13,1,332,240,5.93,109
17,2,18,2,333,239,4.46,113
15,2,14,2,335,241,5.87,119
18,3,12,2,326,239,3.89,121
12,2,12,2,331,241,4.86,112
16,2,13,1,331,242,4.86,102
10,2,15,1,330,242,4.9,103
8,2,12,1,332,242,5.99,104
15,2,13,2,328,243,3.93,106
12,1,13,3,330,243,5.99,107
13,2,14,2,331,243,5.93,241
15,1,15,2,334,244,5.44,122
11,2,13,2,335,243,5.99,120
13,1,14,2,337,243,5.99,99
17,2,12,2,337,241,6.91,118
12,2,12,2,337,242,7.39,98
11,2,12,2,334,241,5.49,109
16,1,19,2,334,233,5.04,113
15,1,17,2,335,234,5.49,119
13,1,14,1,333,235,5.93,121
11,1,13,2,335,235,6.67,112
12,1,13,2,336,241,6.42,102
16,1,13,2,335,240,5.87,103
15,2,14,1,334,241,6.36,104
15,2,12,2,336,242,7.32,106
14,1,13,2,338,243,6.84,107
13,2,13,2,339,243,8.36,241
16,2,15,1,338,243,6.48,122
16,2,16,2,337,239,5.49,120
14,1,16,2,338,237,8.6,99
11,1,18,1,337,234,8.27,118
11,1,15,1,338,233,9.69,98
14,2,12,2,334,231,6.97,109
15,1,19,2,334,235,6.61,113
12,2,14,1,333,235,5.44,119
12,1,15,2,336,236,8.11,121
14,1,16,1,337,237,9.01,112
14,2,15,2,336,237,7.39,102
9,1,16,2,337,237,8.19,103
15,1,12,1,335,237,7.39,104
9,1,12,2,336,237,7.11,106
9,1,14,2,337,237,8.27,107
15,1,15,1,339,238,9.19,241
13,2,19,2,338,237,8.11,122
16,1,15,2,339,237,8.6,120
16,1,15,2,338,236,6.67,99
15,1,18,2,340,237,8.11,118
15,1,14,2,337,238,7.88,98
13,1,14,1,338,236,9.1,109
16,1,17,2,340,236,8.77,113
16,1,16,2,342,236,8.19,119
12,2,14,1,340,235,9.01,121
16,1,14,1,339,237,8.44,112
14,1,14,2,340,238,10.18,102
13,1,15,3,339,238,9.19,103
12,2,14,2,339,236,9.59,104
12,1,13,2,335,239,6.36,106
14,1,13,2,335,239,5.44,107
13,1,18,3,335,241,6.48,241
16,1,14,1,338,241,6.97,122
15,1,15,1,337,241,6.91,120
13,1,13,2,338,242,7.39,99
14,2,14,1,337,242,6.42,118
14,1,14,1,336,241,7.39,98
14,1,11,2,336,242,6.48,109
19,2,18,2,335,242,5.87,113
17,2,14,2,337,242,7.8,119
15,1,13,1,336,242,6.42,121
15,2,17,1,336,244,5.93,112
16,2,14,2,336,244,5.82,100
9,3,11,2,337,245,6.36,8
16,2,13,2,336,245,5.44,102
15,2,12,2,335,245,5.93,103
18,3,13,2,333,244,5.34,104
15,2,14,2,334,245,6.91,106
11,3,12,2,334,245,5.82,107
13,1,12,2,336,245,6.36,241
18,2,15,2,338,245,6.42,122
18,2,20,3,338,245,6.3,120
17,2,13,2,338,244,6.42,99
15,2,13,3,336,244,5.99,118
16,2,16,3,337,244,6.84,98
15,2,13,2,336,243,5.87,109
18,2,16,2,337,243,6.42,113
17,2,13,3,338,244,6.84,119
15,2,14,2,337,244,6.91,121
18,2,14,2,337,245,6.36,112
17,2,14,2,338,244,7.39,102
16,2,13,2,339,244,6.91,103
15,2,12,3,336,244,6.48,104
16,2,12,2,335,244,6.42,106
16,2,13,2,335,243,4.9,107
12,2,12,1,336,244,5.99,241
16,2,14,1,339,244,8.03,122
16,2,14,2,339,244,7.04,120
11,2,13,2,340,243,8.11,99
16,2,15,1,338,243,6.48,118
15,2,13,2,337,241,5.93,98
16,2,13,2,335,239,5.39,109
17,2,18,2,336,239,6.42,113
17,2,18,2,336,239,5.93,119
15,2,14,2,338,241,6.91,121
12,2,12,2,336,243,5.99,112
15,2,12,3,336,244,7.39,102
15,1,12,2,337,244,6.91,103
17,2,14,2,338,244,6.91,104
14,2,12,3,338,244,7.32,106
16,1,12,2,335,244,5.87,107
14,2,12,3,335,245,6.3,241
16,1,14,2,341,244,7.11,122
16,2,14,2,341,244,8.03,120
15,2,15,2,341,245,8.52,99
15,2,13,2,339,244,7.39,118
15,1,12,2,338,244,6.97,98
14,2,14,2,337,245,6.42,110
15,1,12,2,337,244,5.93,109
18,2,15,2,337,244,5.49,113
17,2,13,2,338,243,5.39,119
16,2,12,2,336,244,6.91,121
16,2,18,2,339,241,7.46,112
14,1,14,2,338,242,6.48,102
14,2,15,2,338,242,6.91,103
11,2,14,1,338,242,6.42,104
15,1,11,2,337,244,7.39,106
14,2,13,2,337,243,6.36,107
16,2,13,2,338,245,6.48,241
8,1,16,2,338,245,5.2,122
12,1,13,2,340,244,7.11,120
14,2,14,2,339,244,6.61,99
16,2,14,2,337,245,7.46,118
17,1,14,1,336,243,5.87,98
11,2,12,2,336,244,6.91,110
16,2,12,2,336,244,5.93,109
17,2,15,2,337,243,5.93,113
17,2,11,2,336,245,7.46,119
14,1,13,2,337,244,6.54,121
16,2,13,3,336,247,6.78,111
16,1,13,2,339,246,8.44,102
14,1,12,3,340,246,7.95,103
15,3,13,2,338,246,7.88,104
16,2,13,2,338,245,6.84,106
11,2,12,2,336,244,6.97,107
12,3,12,1,339,244,7.32,241
12,2,14,2,339,243,6.48,122
13,2,13,2,341,239,9.19,120
13,1,15,2,342,236,8.27,99
14,1,14,2,342,237,9.78,118
14,1,14,2,340,238,9.59,98
13,3,12,2,334,242,5.99,109
12,2,17,3,324,225,2.56,51
9,1,16,1,323,227,2.61,48
15,2,14,2,330,231,4.5,186
15,2,18,3,329,231,4.59,49
9,2,13,2,327,233,6.61,8
10,2,17,2,333,233,4.12,49
13,2,19,3,332,235,6.16,8
13,2,16,2,326,224,5.04,39
14,1,16,2,323,225,4.12,161
15,2,16,2,325,228,5.04,96
16,2,17,2,325,228,4.5,43
15,3,17,2,325,230,6.97,180
17,3,16,2,324,231,5.99,231
11,1,14,2,319,237,7.04,44
11,2,16,2,325,230,7.68,46
14,1,19,3,318,235,5.14,45
15,2,16,2,329,233,7.39,60
13,0,20,1,334,227,7.11,186
8,0,18,2,321,229,9.5,39
